Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
100,Zach Collins\colliza01,C,20,POR,58,1,894,5.3,13.5,.393,1.7,5.2,.323,3.6,8.3,.436,1.3,2.1,.649,2.2,8.6,10.9,2.4,0.9,1.5,2.8,6.6,13.6,,93,107
101,Kyle Collinsworth\colliky01,SF,26,DAL,26,1,361,3.6,9.0,.400,0.6,1.5,.364,3.1,7.5,.407,1.9,4.2,.467,3.5,7.8,11.3,5.1,2.1,0.8,2.5,4.7,9.7,,100,108
102,Darren Collison\collida01,PG,30,IND,62,57,1840,7.8,15.8,.495,2.3,5.1,.450,5.5,10.6,.517,3.2,3.7,.875,1.0,3.4,4.4,9.0,2.3,0.4,2.1,3.0,21.1,,126,109
103,Nick Collison\collini01,PF,37,OKC,13,0,72,9.0,13.1,.684,0.0,0.0,,9.0,13.1,.684,2.8,5.5,.500,4.1,9.0,13.1,2.8,0.0,0.0,4.8,4.8,20.7,,109,111
104,Mike Conley\conlemi01,PG,30,MEM,12,12,373,8.7,22.8,.381,3.3,10.5,.312,5.4,12.4,.440,7.2,9.0,.803,0.0,3.7,3.7,6.7,1.6,0.4,2.4,3.3,27.9,,108,113
105,Pat Connaughton\connapa01,SG,25,POR,74,5,1340,5.6,13.4,.420,2.5,7.2,.347,3.2,6.3,.503,1.3,1.6,.837,1.1,4.1,5.2,3.1,0.7,0.7,1.4,4.0,15.1,,110,111
106,Quinn Cook\cookqu01,PG,24,GSW,25,10,466,7.7,16.9,.454,2.5,6.6,.375,5.2,10.2,.505,1.4,1.7,.875,0.6,4.8,5.4,5.6,0.7,0.1,2.3,3.6,19.2,,108,112
107,Charles Cooke\cookech01,SG,23,NOP,11,0,34,2.8,16.9,.167,1.4,9.8,.143,1.4,7.0,.200,1.4,2.8,.500,0.0,2.8,2.8,1.4,1.4,0.0,1.4,0.0,8.4,,51,113
108,Jack Cooley\cooleja01,PF,26,SAC,2,0,10,20.2,35.3,.571,0.0,0.0,,20.2,35.3,.571,10.1,10.1,1.000,15.1,5.0,20.2,10.1,0.0,0.0,0.0,10.1,50.5,,148,118
109,Matt Costello\costema01,C,24,SAS,4,0,32,3.2,6.3,.500,0.0,0.0,,3.2,6.3,.500,0.0,0.0,,1.6,12.6,14.2,3.2,3.2,3.2,1.6,11.0,6.3,,101,95
110,DeMarcus Cousins\couside01,C,27,NOP,48,48,1737,11.2,23.8,.470,2.9,8.1,.354,8.3,15.7,.530,8.1,10.8,.746,2.9,14.1,17.0,7.1,2.2,2.1,6.7,5.0,33.3,,104,102
111,Robert Covington\covinro01,PF,27,PHI,71,71,2259,6.6,15.8,.415,4.0,10.4,.379,2.6,5.3,.486,2.3,2.7,.849,1.1,7.1,8.2,2.9,2.4,1.2,2.5,4.5,19.4,,107,104
112,Allen Crabbe\crabbal01,SG,25,BRK,68,61,2000,7.2,18.1,.398,4.2,11.5,.367,3.0,6.6,.452,2.3,2.7,.848,0.6,6.5,7.2,2.6,1.0,0.7,1.8,3.8,20.9,,105,112
113,Torrey Craig\craigto01,SF,27,DEN,32,4,515,5.4,11.2,.479,1.4,4.3,.333,3.9,6.9,.569,2.1,3.4,.629,3.0,7.0,10.0,2.0,0.9,0.8,1.2,4.8,14.3,,118,113
114,Jamal Crawford\crawfja01,SG,37,MIN,73,0,1483,9.5,22.9,.417,3.3,9.8,.340,6.2,13.0,.475,3.3,3.7,.899,0.6,2.3,2.9,5.7,1.2,0.3,2.9,2.7,25.7,,105,116
115,Jordan Crawford\crawfjo02,SG,29,NOP,2,0,37,9.0,18.1,.500,5.2,6.5,.800,3.9,11.6,.333,0.0,0.0,,2.6,1.3,3.9,11.6,0.0,1.3,5.2,7.8,23.3,,117,116
116,Jae Crowder\crowdja01,SF,27,TOT,72,47,1905,6.2,15.1,.410,2.5,7.5,.330,3.7,7.6,.490,2.9,3.6,.819,1.3,5.1,6.5,2.4,1.4,0.4,1.7,4.3,17.8,,106,112
116,Jae Crowder\crowdja01,SF,27,CLE,53,47,1346,5.7,13.7,.418,2.3,6.9,.328,3.5,6.8,.508,2.8,3.3,.848,1.5,4.8,6.3,2.1,1.5,0.4,1.5,4.5,16.5,,109,114
116,Jae Crowder\crowdja01,SF,27,UTA,19,0,559,7.5,18.8,.397,3.1,9.2,.333,4.4,9.6,.458,3.1,4.1,.761,1.0,5.9,6.9,3.0,1.1,0.4,2.1,3.7,21.1,,101,108
117,Dante Cunningham\cunnida01,SF,30,TOT,66,25,1427,4.8,10.7,.451,1.8,5.0,.358,3.0,5.7,.533,1.0,1.6,.592,2.3,6.6,8.8,1.4,1.2,0.8,1.0,3.4,12.4,,111,111
117,Dante Cunningham\cunnida01,SF,30,NOP,51,24,1115,4.2,9.7,.440,1.5,4.6,.324,2.7,5.0,.547,0.9,1.5,.556,2.1,6.1,8.3,1.1,1.2,0.7,0.7,3.2,10.9,,110,111
117,Dante Cunningham\cunnida01,SF,30,BRK,15,1,312,6.9,14.3,.478,2.8,6.2,.450,4.1,8.1,.500,1.4,2.0,.692,2.8,8.1,10.9,2.5,1.6,1.2,2.0,3.9,17.9,,113,109
118,Stephen Curry\curryst01,PG,29,GSW,51,51,1631,12.6,25.5,.495,6.3,14.8,.423,6.4,10.7,.595,8.2,8.9,.921,1.1,6.6,7.7,9.2,2.4,0.2,4.5,3.4,39.8,,125,107
119,Troy Daniels\danietr01,SG,26,PHO,74,10,1514,6.9,17.0,.403,5.4,13.6,.397,1.5,3.4,.426,1.7,2.0,.887,0.3,3.3,3.7,1.5,0.7,0.2,1.6,4.2,20.8,,110,118
120,Anthony Davis\davisan02,PF,24,NOP,68,68,2475,13.8,25.6,.539,1.0,2.9,.342,12.8,22.7,.565,8.5,10.2,.834,3.3,11.3,14.6,3.0,1.9,3.3,2.8,2.8,37.2,,120,103
121,Deyonta Davis\davisde01,C,21,MEM,54,4,768,8.8,14.2,.623,0.0,0.0,,8.8,14.2,.623,2.2,3.2,.708,4.2,9.2,13.4,2.2,0.8,2.2,1.7,7.1,19.9,,125,109
122,Ed Davis\davised01,C,28,POR,74,0,1407,5.8,10.0,.585,0.0,0.0,.000,5.8,9.9,.587,2.6,3.9,.670,6.3,13.1,19.4,1.3,1.1,1.7,2.2,6.3,14.3,,123,103
123,Dewayne Dedmon\dedmode01,C,28,ATL,55,39,1343,7.9,14.8,.534,1.5,4.4,.347,6.4,10.4,.614,2.1,2.7,.784,3.4,11.9,15.3,2.8,1.4,1.6,2.9,5.2,19.5,,112,108
124,Sam Dekker\dekkesa01,PF,23,LAC,67,1,806,6.8,14.2,.481,0.6,3.6,.169,6.2,10.6,.585,2.1,3.1,.686,2.3,6.7,9.0,2.0,1.3,0.5,1.8,3.9,16.3,,106,111
125,Malcolm Delaney\delanma01,PG,28,ATL,54,3,1014,5.3,13.8,.382,2.2,6.0,.371,3.0,7.8,.391,3.6,4.4,.804,0.4,4.4,4.8,7.9,1.7,0.3,3.2,4.0,16.3,,104,113
126,Matthew Dellavedova\dellama01,PG,27,MIL,37,3,702,3.9,10.6,.369,2.1,5.5,.377,1.9,5.1,.361,1.6,1.8,.920,0.9,3.6,4.5,10.1,1.0,0.0,3.4,4.8,11.5,,105,115
127,Luol Deng\denglu01,SF,32,LAL,1,1,13,3.7,7.3,.500,0.0,0.0,,3.7,7.3,.500,0.0,0.0,,0.0,0.0,0.0,3.7,3.7,0.0,3.7,0.0,7.3,,77,109
128,DeMar DeRozan\derozde01,SG,28,TOR,74,74,2519,11.8,25.7,.458,1.6,5.2,.317,10.1,20.6,.493,8.5,10.3,.824,1.1,4.5,5.6,7.5,1.6,0.4,3.2,2.7,33.7,,115,109
129,Cheick Diallo\diallch01,PF,21,NOP,45,0,496,8.6,15.0,.571,0.0,0.0,,8.6,15.0,.571,4.4,5.6,.793,3.5,14.0,17.5,1.4,1.0,1.8,2.0,6.4,21.6,,119,105
130,Gorgui Dieng\dienggo01,C,28,MIN,72,0,1236,6.9,14.5,.474,0.6,2.1,.283,6.3,12.4,.507,3.0,3.9,.773,3.9,9.3,13.2,2.7,1.7,1.5,2.2,5.4,17.4,,111,109
131,Spencer Dinwiddie\dinwisp01,PG,24,BRK,73,57,2118,6.9,17.9,.388,2.9,9.0,.325,4.0,8.9,.452,4.7,5.8,.821,0.9,4.6,5.5,11.1,1.4,0.5,2.6,4.0,21.5,,115,113
132,Tyler Dorsey\dorsety01,SG,21,ATL,48,5,765,6.6,18.7,.353,3.5,10.2,.344,3.1,8.4,.364,1.9,2.8,.682,0.9,6.0,6.8,4.2,0.8,0.3,1.7,3.0,18.6,,97,114
133,Damyean Dotson\dotsoda01,SG,23,NYK,38,2,327,6.7,16.1,.415,2.1,6.8,.311,4.6,9.3,.492,1.5,2.1,.714,1.1,7.0,8.0,3.3,1.1,0.2,1.8,3.3,17.0,,102,113
134,Milton Doyle\doylemi01,SG,24,BRK,6,0,63,5.4,19.3,.280,1.5,10.0,.154,3.9,9.3,.417,1.5,2.3,.667,1.5,5.4,6.9,3.1,1.5,0.8,1.5,2.3,13.9,,78,112
135,PJ Dozier\doziepj01,PG,21,OKC,2,0,3,16.6,33.2,.500,0.0,0.0,,16.6,33.2,.500,0.0,0.0,,0.0,16.6,16.6,0.0,0.0,0.0,16.6,16.6,33.2,,59,106
136,Goran Dragic\dragigo01,PG,31,MIA,70,70,2224,10.3,22.9,.448,2.4,6.5,.365,7.9,16.5,.481,4.7,5.9,.800,1.2,5.2,6.3,7.7,1.3,0.3,3.5,3.8,27.6,,108,109
137,Larry Drew\drewla02,PG,27,TOT,9,0,65,5.2,16.2,.318,2.2,5.9,.375,3.0,10.3,.286,0.0,0.0,,2.2,0.0,2.2,5.9,0.0,0.0,2.2,4.4,12.5,,89,117
137,Larry Drew\drewla02,PG,27,PHI,3,0,15,3.2,22.6,.143,0.0,9.7,.000,3.2,12.9,.250,0.0,0.0,,3.2,0.0,3.2,6.4,0.0,0.0,3.2,6.4,6.4,,51,115
137,Larry Drew\drewla02,PG,27,NOP,6,0,50,5.7,14.3,.400,2.9,4.8,.600,2.9,9.6,.300,0.0,0.0,,1.9,0.0,1.9,5.7,0.0,0.0,1.9,3.8,14.3,,106,118
138,Andre Drummond\drumman01,C,24,DET,72,72,2404,8.8,16.8,.524,0.0,0.2,.000,8.8,16.6,.529,4.6,7.4,.613,7.7,16.1,23.7,4.6,2.3,2.5,3.9,4.8,22.2,,112,98
139,Jared Dudley\dudleja01,PF,32,PHO,44,0,620,3.2,8.3,.389,2.2,5.7,.378,1.1,2.6,.412,1.9,2.2,.828,0.5,5.9,6.4,5.6,1.7,0.7,2.0,5.9,10.5,,112,113
140,Kris Dunn\dunnkr01,PG,23,CHI,52,43,1525,9.2,21.4,.429,1.4,4.3,.321,7.8,17.1,.457,2.7,3.7,.730,0.8,6.3,7.1,9.9,3.3,0.9,4.8,5.6,22.4,,96,107
141,Kevin Durant\duranke01,PF,29,GSW,60,60,2079,13.0,25.0,.520,3.6,8.5,.430,9.4,16.6,.566,7.3,8.2,.887,0.7,8.7,9.4,7.4,1.0,2.6,4.3,2.8,36.9,,119,106
142,Jarell Eddie\eddieja01,SF,26,TOT,3,0,9,0.0,11.0,.000,0.0,11.0,.000,0.0,0.0,,0.0,0.0,,0.0,5.5,5.5,0.0,5.5,0.0,0.0,0.0,0.0,,0,100
142,Jarell Eddie\eddieja01,SF,26,BOS,2,0,6,0.0,8.3,.000,0.0,8.3,.000,0.0,0.0,,0.0,0.0,,0.0,8.3,8.3,0.0,8.3,0.0,0.0,0.0,0.0,,0,90
142,Jarell Eddie\eddieja01,SF,26,CHI,1,0,3,0.0,16.3,.000,0.0,16.3,.000,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,119
143,Henry Ellenson\ellenhe01,PF,21,DET,30,0,181,7.7,24.0,.322,2.8,9.6,.286,5.0,14.3,.346,1.9,2.8,.700,1.9,11.3,13.2,3.3,0.8,0.0,3.3,3.3,20.1,,82,108
144,Wayne Ellington\ellinwa01,SG,30,MIA,70,2,1868,7.0,17.3,.405,5.6,14.3,.394,1.4,3.0,.459,1.7,2.0,.849,0.6,4.9,5.5,2.1,1.3,0.2,1.3,2.3,21.3,,113,110
145,Joel Embiid\embiijo01,C,23,PHI,62,62,1903,12.9,26.7,.484,1.7,5.4,.310,11.2,21.3,.528,9.1,11.8,.770,3.6,13.9,17.5,5.1,1.0,2.8,5.9,5.3,36.6,,107,101
146,James Ennis\ennisja01,SF,27,TOT,65,22,1500,5.6,11.8,.477,1.6,4.6,.341,4.0,7.1,.566,3.2,3.8,.833,2.4,4.9,7.3,2.3,1.5,0.6,1.7,4.3,16.0,,117,111
146,James Ennis\ennisja01,SF,27,MEM,45,14,1053,5.2,10.7,.486,1.4,4.0,.357,3.8,6.6,.565,3.1,3.5,.877,2.6,5.0,7.6,2.4,1.5,0.6,1.8,3.9,14.9,,118,112
146,James Ennis\ennisja01,SF,27,DET,20,8,447,6.6,14.3,.461,1.9,6.0,.315,4.7,8.3,.568,3.5,4.6,.756,2.1,4.7,6.8,2.0,1.5,0.7,1.5,5.2,18.5,,115,109
147,Tyler Ennis\ennisty01,PG,23,LAL,45,11,488,6.0,14.9,.399,0.9,3.8,.231,5.1,11.1,.456,1.4,2.0,.700,1.2,5.1,6.3,6.9,1.8,0.6,2.1,5.8,14.2,,100,109
148,Jawun Evans\evansja01,PG,21,LAC,48,4,778,5.6,15.8,.352,0.9,3.4,.278,4.6,12.4,.372,2.4,3.1,.776,0.6,4.7,5.2,6.2,2.2,0.4,2.7,6.1,14.4,,90,110
149,Tyreke Evans\evansty01,PG,28,MEM,52,32,1607,11.6,25.5,.452,3.6,9.0,.399,8.0,16.5,.482,5.2,6.6,.785,1.4,7.0,8.4,8.5,1.8,0.5,3.7,3.0,31.9,,111,111
150,Dante Exum\exumda01,PG,22,UTA,6,0,80,8.8,18.8,.467,0.6,3.8,.167,8.2,15.1,.542,5.0,6.3,.800,0.6,5.0,5.6,10.0,1.9,0.0,5.0,3.8,23.2,,104,107
151,Kenneth Faried\farieke01,PF,28,DEN,32,7,461,8.2,15.9,.514,0.0,0.1,.000,8.2,15.8,.517,3.9,5.5,.706,7.3,9.1,16.4,1.9,1.3,1.4,2.5,5.5,20.2,,116,110
152,Derrick Favors\favorde01,C,26,UTA,69,69,1927,9.1,16.3,.561,0.3,1.3,.240,8.8,15.0,.589,3.4,5.1,.665,4.6,8.4,13.0,2.5,1.4,1.8,2.2,3.9,22.0,,118,104
153,Kay Felder\feldeka01,PG,22,TOT,15,0,137,7.1,24.3,.294,1.4,6.8,.211,5.7,17.5,.327,3.9,4.3,.917,0.7,4.6,5.4,7.1,1.1,0.4,5.7,3.9,19.6,,75,114
153,Kay Felder\feldeka01,PG,22,CHI,14,0,134,7.3,24.1,.303,1.5,6.6,.222,5.8,17.5,.333,4.0,4.4,.917,0.4,4.7,5.1,7.3,1.1,0.4,5.5,4.0,20.1,,76,114
153,Kay Felder\feldeka01,PG,22,DET,1,0,3,0.0,33.3,.000,0.0,16.6,.000,0.0,16.6,.000,0.0,0.0,,16.6,0.0,16.6,0.0,0.0,0.0,16.6,0.0,0.0,,24,116
154,Cristiano Felicio\feliccr01,C,25,CHI,48,10,782,6.4,10.6,.606,0.0,0.1,.000,6.4,10.6,.609,2.6,4.0,.656,3.8,6.8,10.6,2.9,0.6,0.7,2.6,5.4,15.5,,116,114
155,Raymond Felton\feltora01,PG,33,OKC,75,2,1259,8.3,20.0,.414,2.9,8.1,.354,5.4,11.9,.455,1.4,1.7,.814,1.0,4.7,5.7,7.7,1.8,0.6,2.7,3.2,20.9,,107,109
156,Terrance Ferguson\fergute01,SG,19,OKC,57,12,708,4.4,10.8,.412,2.3,7.3,.317,2.1,3.4,.612,0.6,0.7,.900,1.3,1.7,3.0,1.1,1.6,0.7,0.7,5.4,11.8,,114,111
157,Yogi Ferrell\ferreyo01,SG,24,DAL,74,21,2135,6.7,15.5,.432,2.9,7.6,.377,3.8,7.9,.485,1.8,2.2,.800,0.6,5.0,5.6,4.2,1.4,0.2,1.8,3.4,18.1,,107,112
158,Dorian Finney-Smith\finnedo01,PF,24,DAL,14,6,232,4.1,10.6,.388,1.9,6.5,.300,2.2,4.1,.526,1.3,1.9,.667,2.4,6.3,8.7,2.4,0.9,0.6,2.2,5.8,11.5,,98,111
159,Bryn Forbes\forbebr01,SG,24,SAS,74,12,1416,6.9,16.5,.420,3.0,7.7,.389,3.9,8.8,.447,1.6,2.4,.647,0.4,3.3,3.7,2.7,0.9,0.1,1.3,3.6,18.4,,105,110
160,Evan Fournier\fournev01,SF,25,ORL,57,57,1837,9.8,21.3,.459,3.4,8.9,.379,6.4,12.4,.516,4.0,4.6,.867,0.6,4.2,4.8,4.4,1.3,0.4,2.5,3.7,26.9,,110,114
161,De'Aaron Fox\foxde01,PG,20,SAC,66,53,1802,8.2,19.8,.414,1.1,3.6,.315,7.0,16.1,.436,3.4,4.8,.719,0.8,4.0,4.7,7.9,1.8,0.5,4.4,4.2,20.9,,94,114
162,Tim Frazier\fraziti01,PG,27,WAS,54,11,789,4.0,10.1,.398,1.0,3.4,.296,3.0,6.7,.449,1.4,1.9,.767,1.1,5.5,6.7,11.6,2.6,0.4,3.5,5.7,10.5,,106,108
163,Channing Frye\fryech01,C,34,TOT,46,1,563,7.6,15.0,.506,2.7,7.9,.341,4.9,7.0,.691,1.2,1.3,.933,0.9,8.7,9.6,2.4,1.5,1.0,1.5,5.0,19.0,,116,111
163,Channing Frye\fryech01,C,34,CLE,44,1,545,7.5,15.2,.497,2.7,8.1,.333,4.9,7.1,.684,1.3,1.3,.933,0.9,9.0,9.9,2.5,1.5,1.1,1.5,4.9,19.1,,115,110
163,Channing Frye\fryech01,C,34,LAL,2,0,18,7.9,7.9,1.000,2.6,2.6,1.000,5.3,5.3,1.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6,18.5,,233,117
164,Markelle Fultz\fultzma01,SG,19,PHI,5,0,90,7.5,21.5,.350,0.0,0.0,,7.5,21.5,.350,3.2,6.4,.500,3.8,3.2,7.0,8.1,1.1,0.5,3.8,3.8,18.3,,88,110
165,Danilo Gallinari\gallida01,SF,29,LAC,19,19,615,7.7,19.0,.407,2.7,8.4,.321,5.1,10.7,.474,5.8,6.1,.948,0.6,6.7,7.3,3.1,0.9,0.5,1.8,2.1,23.9,,112,112
166,Langston Galloway\gallola01,SG,26,DET,54,2,782,7.3,19.4,.378,4.3,12.6,.345,3.0,6.8,.439,1.7,2.2,.794,0.8,4.5,5.3,3.4,1.9,0.3,1.1,2.4,20.7,,106,109
167,Marc Gasol\gasolma01,C,33,MEM,68,68,2289,9.1,21.9,.414,2.2,6.7,.326,6.9,15.2,.453,6.2,7.4,.835,1.6,11.0,12.6,6.3,1.1,2.2,4.0,3.8,26.5,,103,108
168,Pau Gasol\gasolpa01,C,37,SAS,70,59,1677,8.2,17.8,.461,1.2,3.3,.369,7.0,14.4,.482,4.5,5.8,.763,3.5,13.6,17.1,6.6,0.7,2.2,3.1,3.2,22.1,,112,102
169,Rudy Gay\gayru01,PF,31,SAS,50,6,1068,10.1,21.8,.464,1.5,4.7,.313,8.7,17.1,.506,4.6,5.9,.782,3.0,8.9,12.0,3.1,1.7,1.6,3.3,4.1,26.3,,104,103
170,Paul George\georgpa01,SF,27,OKC,72,72,2625,9.9,22.9,.433,4.1,10.3,.400,5.8,12.6,.460,5.6,6.8,.814,1.2,6.5,7.7,4.6,2.8,0.7,3.7,4.0,29.5,,111,106
171,Marcus Georges-Hunt\georgma01,SG,23,MIN,40,0,218,4.6,10.6,.435,0.7,3.2,.214,3.9,7.3,.531,3.0,4.8,.619,1.6,2.1,3.7,1.6,1.4,0.0,0.7,7.1,12.8,,111,116
172,Taj Gibson\gibsota01,PF,32,MIN,75,75,2517,7.8,13.4,.583,0.1,0.7,.206,7.7,12.8,.603,2.6,3.4,.767,3.6,7.0,10.5,1.8,1.2,1.1,1.7,4.0,18.4,,123,112
173,Manu Ginobili\ginobma01,SG,40,SAS,59,0,1180,7.8,18.2,.431,2.4,7.4,.318,5.5,10.8,.508,4.1,4.8,.841,0.8,4.5,5.4,6.3,1.6,0.7,4.0,4.9,22.1,,103,107
174,Rudy Gobert\goberru01,C,25,UTA,48,48,1565,7.9,12.6,.623,0.0,0.0,,7.9,12.6,.623,5.9,8.4,.702,4.6,12.0,16.6,2.1,1.2,3.6,2.7,4.3,21.6,,125,100
175,Aaron Gordon\gordoaa01,PF,22,ORL,50,49,1679,9.7,21.9,.443,2.9,8.5,.346,6.8,13.4,.504,4.2,6.1,.702,2.4,9.9,12.3,3.5,1.4,1.2,2.7,2.9,26.6,,106,109
176,Eric Gordon\gordoer01,SG,29,HOU,66,29,2072,9.5,22.1,.431,5.0,13.9,.362,4.5,8.2,.549,4.5,5.6,.814,0.5,3.3,3.9,3.5,1.0,0.6,3.0,2.6,28.7,,110,110
177,Marcin Gortat\gortama01,C,33,WAS,74,74,1874,7.0,13.4,.517,0.0,0.0,,7.0,13.4,.517,2.8,4.1,.667,4.3,10.6,14.9,3.6,1.0,1.5,2.4,4.1,16.7,,112,107
178,Treveon Graham\grahatr01,SG,24,CHO,61,2,1024,4.5,10.4,.434,1.9,4.6,.412,2.6,5.8,.451,2.0,2.7,.719,1.9,3.8,5.7,2.6,1.6,0.1,1.3,5.0,12.9,,114,111
179,Jerami Grant\grantje01,PF,23,OKC,74,1,1513,7.3,13.9,.526,1.0,3.4,.279,6.3,10.5,.607,4.4,6.8,.652,2.7,7.1,9.8,1.8,0.9,2.2,1.7,4.7,20.0,,120,108
180,Jerian Grant\grantje02,PG,25,CHI,66,26,1486,5.9,14.2,.417,1.8,5.2,.344,4.1,9.1,.458,4.2,5.6,.763,1.0,4.2,5.2,10.3,1.7,0.2,2.6,3.8,17.9,,114,113
181,Josh Gray\grayjo01,PG,24,PHO,5,0,86,6.1,22.8,.268,1.7,7.2,.231,4.4,15.6,.286,3.9,6.1,.636,1.1,4.4,5.6,6.7,4.4,1.1,3.9,4.4,17.8,,77,108
182,Danny Green\greenda02,SG,30,SAS,63,56,1632,6.3,15.8,.396,3.4,9.1,.371,2.9,6.7,.431,1.2,1.6,.784,1.2,5.8,7.0,3.1,1.7,2.3,2.0,3.3,17.1,,102,104
183,Draymond Green\greendr01,PF,27,GSW,62,62,2038,6.0,13.4,.451,1.6,5.4,.300,4.4,7.9,.555,2.8,3.7,.768,1.7,9.8,11.6,10.7,2.0,2.0,4.0,3.9,16.5,,111,104
184,Gerald Green\greenge01,SG,32,HOU,34,0,744,8.7,21.8,.399,5.7,15.6,.364,3.0,6.3,.484,2.5,3.1,.809,0.9,6.2,7.1,1.4,1.3,0.8,1.3,4.7,25.6,,109,108
185,JaMychal Green\greenja01,PF,27,MEM,53,52,1493,7.5,16.2,.461,1.5,4.2,.350,6.0,12.0,.500,2.6,3.6,.729,4.9,10.4,15.3,2.6,1.1,0.8,2.5,5.1,19.1,,108,110
186,Jeff Green\greenje02,PF,31,CLE,70,8,1616,7.8,16.7,.470,1.3,4.5,.293,6.5,12.2,.535,5.5,6.4,.858,1.6,5.3,7.0,2.7,1.1,0.8,2.1,4.1,22.5,,113,114
187,Blake Griffin\griffbl01,PF,28,TOT,58,58,1970,10.9,24.8,.438,2.8,8.0,.345,8.1,16.8,.482,6.5,8.2,.785,1.8,8.8,10.7,8.3,1.0,0.4,4.1,3.5,31.0,,109,109
187,Blake Griffin\griffbl01,PF,28,LAC,33,33,1139,10.9,24.6,.441,2.7,8.0,.342,8.1,16.7,.488,7.3,9.3,.785,2.0,9.2,11.2,7.6,1.3,0.4,4.2,3.3,31.8,,110,110
187,Blake Griffin\griffbl01,PF,28,DET,25,25,831,10.9,25.1,.433,2.8,8.1,.348,8.0,17.0,.473,5.2,6.7,.784,1.6,8.3,10.0,9.3,0.7,0.5,4.0,3.7,29.8,,108,109
188,Daniel Hamilton\hamilda02,SG,22,OKC,5,0,26,9.6,21.1,.455,3.8,9.6,.400,5.7,11.5,.500,0.0,0.0,,0.0,9.6,9.6,13.4,1.9,0.0,3.8,0.0,23.0,,115,107
189,Tim Hardaway\hardati02,SG,25,NYK,53,50,1752,9.6,22.7,.422,3.4,10.8,.315,6.2,12.0,.519,4.0,4.8,.824,0.8,5.0,5.9,4.1,1.6,0.3,2.4,3.2,26.6,,107,112
190,James Harden\hardeja01,SG,28,HOU,66,66,2341,12.6,28.2,.448,5.2,14.2,.367,7.4,14.0,.530,12.0,13.9,.864,0.8,6.6,7.4,12.1,2.5,1.0,6.0,3.3,42.6,,121,105
191,Maurice Harkless\harklma01,SF,24,POR,59,36,1264,5.8,11.7,.495,1.9,4.6,.415,3.9,7.0,.547,1.7,2.3,.712,1.8,4.6,6.4,2.1,1.9,1.7,1.6,4.1,15.2,,117,106
192,Montrezl Harrell\harremo01,C,24,LAC,68,3,1101,13.1,20.6,.636,0.0,0.2,.000,13.1,20.4,.641,5.6,8.6,.648,4.2,7.6,11.8,2.5,1.4,2.0,2.6,5.6,31.8,,125,108
193,Devin Harris\harride01,PG,34,TOT,64,1,1195,7.0,17.0,.410,2.8,8.3,.343,4.1,8.7,.474,5.5,6.6,.835,0.5,4.3,4.8,5.7,1.9,0.5,2.9,6.2,22.3,,109,111
193,Devin Harris\harride01,PG,34,DAL,44,1,807,7.3,17.7,.415,2.7,7.8,.352,4.6,9.9,.465,5.8,7.0,.830,0.6,4.7,5.3,5.3,2.1,0.5,3.0,6.4,23.2,,107,110
193,Devin Harris\harride01,PG,34,DEN,20,0,388,6.2,15.7,.398,3.1,9.3,.329,3.2,6.4,.500,5.0,5.9,.848,0.4,3.4,3.8,6.6,1.5,0.5,2.5,5.9,20.5,,115,114
194,Gary Harris\harriga01,SG,23,DEN,65,65,2265,9.4,19.4,.486,3.4,8.5,.399,6.0,10.9,.553,2.8,3.4,.827,0.8,3.0,3.8,4.2,2.6,0.3,2.6,2.6,25.1,,115,112
195,Joe Harris\harrijo01,SG,26,BRK,72,11,1812,7.4,15.2,.482,3.6,8.8,.412,3.7,6.4,.579,2.0,2.4,.824,1.3,5.2,6.5,3.0,0.9,0.5,2.2,3.9,20.3,,115,114
196,Tobias Harris\harrito02,PF,25,TOT,72,72,2408,10.3,22.4,.459,3.5,8.4,.412,6.8,14.0,.488,3.3,4.0,.834,1.1,7.0,8.1,3.4,1.3,0.7,1.9,3.1,27.4,,112,109
196,Tobias Harris\harrito02,PF,25,DET,48,48,1563,10.2,22.6,.451,3.6,8.8,.409,6.6,13.8,.478,3.7,4.3,.846,1.1,6.6,7.8,3.0,1.1,0.5,1.6,2.9,27.7,,113,109
196,Tobias Harris\harrito02,PF,25,LAC,24,24,845,10.5,22.1,.474,3.2,7.7,.418,7.2,14.4,.504,2.6,3.3,.807,1.0,7.6,8.7,4.1,1.7,1.0,2.3,3.3,26.8,,112,109
197,Aaron Harrison\harriaa01,G,23,DAL,2,1,45,5.6,14.5,.385,2.2,10.0,.222,3.3,4.5,.750,4.5,5.6,.800,1.1,6.7,7.8,1.1,2.2,2.2,1.1,7.8,17.8,,105,106
198,Andrew Harrison\harrian01,PG,23,MEM,56,46,1326,6.9,16.4,.422,1.8,5.4,.331,5.1,11.0,.467,4.7,6.1,.780,0.9,4.1,5.0,6.8,1.5,1.0,3.1,5.3,20.4,,106,112
199,Shaquille Harrison\harrish01,PG,24,PHO,16,1,208,6.7,14.9,.446,0.9,3.4,.267,5.7,11.5,.500,3.9,5.5,.708,1.1,8.5,9.7,5.7,3.2,1.4,3.0,7.1,18.2,,103,107
