Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
100,Zach Collins\colliza01,C,20,POR,52,1,810,5.5,13.4,.406,1.7,4.9,.350,3.7,8.5,.439,1.3,2.0,.636,2.3,8.8,11.1,2.5,0.9,1.5,2.7,6.7,13.9,,95,106
101,Kyle Collinsworth\colliky01,SF,26,DAL,22,0,293,3.8,8.7,.431,0.5,1.2,.429,3.3,7.5,.432,1.2,3.3,.368,3.4,7.5,11.0,4.6,2.6,0.5,2.2,5.5,9.3,,101,107
102,Darren Collison\collida01,PG,30,IND,56,52,1668,7.9,15.7,.500,2.2,5.1,.441,5.6,10.6,.528,3.4,3.9,.870,0.9,3.5,4.4,8.8,2.4,0.4,2.1,3.1,21.4,,127,109
103,Nick Collison\collini01,PF,37,OKC,13,0,72,9.0,13.1,.684,0.0,0.0,,9.0,13.1,.684,2.8,5.5,.500,4.1,9.0,13.1,2.8,0.0,0.0,4.8,4.8,20.7,,109,111
104,Mike Conley\conlemi01,PG,30,MEM,12,12,373,8.7,22.9,.381,3.3,10.5,.312,5.4,12.4,.440,7.2,9.0,.803,0.0,3.7,3.7,6.7,1.6,0.4,2.5,3.3,27.9,,107,113
105,Pat Connaughton\connapa01,SG,25,POR,68,5,1263,5.9,13.4,.438,2.6,7.1,.367,3.3,6.3,.519,1.4,1.6,.854,1.0,4.1,5.0,3.2,0.7,0.7,1.3,3.9,15.7,,114,110
106,Quinn Cook\cookqu01,PG,24,GSW,20,6,285,6.4,14.3,.447,2.4,6.4,.368,4.0,7.9,.511,1.2,1.2,1.000,0.7,3.9,4.5,4.0,0.5,0.0,1.9,4.4,16.3,,107,114
107,Charles Cooke\cookech01,SG,23,NOP,9,0,24,4.0,19.9,.200,2.0,11.9,.167,2.0,8.0,.250,2.0,4.0,.500,0.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,11.9,,58,113
108,Jack Cooley\cooleja01,PF,26,SAC,2,0,10,20.2,35.3,.571,0.0,0.0,,20.2,35.3,.571,10.1,10.1,1.000,15.1,5.0,20.2,10.1,0.0,0.0,0.0,10.1,50.5,,148,118
109,Matt Costello\costema01,C,24,SAS,4,0,32,3.2,6.3,.500,0.0,0.0,,3.2,6.3,.500,0.0,0.0,,1.6,12.6,14.2,3.2,3.2,3.2,1.6,11.0,6.3,,101,95
110,DeMarcus Cousins\couside01,C,27,NOP,48,48,1737,11.2,23.8,.470,2.9,8.1,.354,8.3,15.7,.530,8.1,10.8,.746,2.9,14.1,17.0,7.1,2.2,2.1,6.7,5.0,33.3,,104,103
111,Robert Covington\covinro01,PF,27,PHI,66,66,2119,6.4,15.6,.408,3.8,10.3,.373,2.5,5.3,.478,2.3,2.7,.842,1.1,7.2,8.3,2.9,2.4,1.2,2.5,4.5,18.9,,106,105
112,Allen Crabbe\crabbal01,SG,25,BRK,64,57,1889,7.2,18.2,.393,4.2,11.5,.362,3.0,6.7,.448,2.3,2.7,.848,0.7,6.5,7.2,2.5,1.1,0.6,1.9,3.7,20.8,,104,112
113,Torrey Craig\craigto01,SF,27,DEN,26,4,418,4.8,10.8,.451,1.2,4.5,.263,3.7,6.3,.585,2.2,3.4,.655,3.0,6.3,9.2,2.0,0.9,0.7,1.3,4.8,13.1,,114,113
114,Jamal Crawford\crawfja01,SG,37,MIN,67,0,1324,9.6,23.1,.416,3.3,9.8,.335,6.3,13.2,.477,3.3,3.7,.897,0.5,2.4,2.9,5.9,1.3,0.3,2.7,2.8,25.8,,106,115
115,Jordan Crawford\crawfjo02,SG,29,NOP,2,0,37,9.0,18.1,.500,5.2,6.5,.800,3.9,11.6,.333,0.0,0.0,,2.6,1.3,3.9,11.6,0.0,1.3,5.2,7.7,23.2,,117,116
116,Jae Crowder\crowdja01,SF,27,TOT,67,47,1749,6.2,15.1,.410,2.6,7.7,.332,3.6,7.4,.490,3.0,3.7,.815,1.3,5.1,6.4,2.3,1.4,0.5,1.7,4.4,17.9,,106,112
116,Jae Crowder\crowdja01,SF,27,CLE,53,47,1346,5.7,13.7,.418,2.3,6.9,.328,3.5,6.8,.508,2.8,3.3,.848,1.5,4.8,6.3,2.1,1.5,0.4,1.5,4.5,16.5,,108,114
116,Jae Crowder\crowdja01,SF,27,UTA,14,0,403,7.9,20.1,.391,3.6,10.6,.341,4.2,9.5,.447,3.5,4.7,.737,0.7,6.1,6.9,3.1,1.2,0.6,2.4,4.0,22.8,,100,107
117,Dante Cunningham\cunnida01,SF,30,TOT,64,25,1384,4.7,10.5,.454,1.7,4.8,.360,3.0,5.6,.534,1.0,1.6,.596,2.3,6.6,8.9,1.4,1.3,0.8,1.0,3.3,12.2,,111,111
117,Dante Cunningham\cunnida01,SF,30,NOP,51,24,1115,4.2,9.6,.440,1.5,4.6,.324,2.7,5.0,.547,0.9,1.5,.556,2.1,6.1,8.3,1.1,1.2,0.7,0.7,3.2,10.8,,110,111
117,Dante Cunningham\cunnida01,SF,30,BRK,13,1,269,6.9,13.9,.494,2.7,5.6,.484,4.2,8.3,.500,1.4,2.0,.727,3.1,8.5,11.6,2.5,1.8,1.1,2.2,3.8,17.9,,115,109
118,Stephen Curry\curryst01,PG,29,GSW,50,50,1605,12.5,25.3,.494,6.2,14.7,.424,6.2,10.6,.592,8.1,8.9,.919,1.0,6.5,7.6,9.2,2.4,0.2,4.5,3.4,39.4,,125,108
119,Troy Daniels\danietr01,SG,26,PHO,69,5,1357,6.6,16.7,.397,5.3,13.4,.394,1.3,3.2,.413,1.7,1.9,.906,0.4,3.0,3.4,1.6,0.7,0.2,1.6,4.4,20.2,,109,118
120,Anthony Davis\davisan02,PF,24,NOP,61,61,2230,13.5,25.3,.532,1.0,3.0,.345,12.4,22.4,.557,8.5,10.3,.831,3.4,11.1,14.6,3.1,1.9,3.2,2.9,2.8,36.5,,119,103
121,Deyonta Davis\davisde01,C,21,MEM,48,2,660,9.0,14.3,.629,0.0,0.0,,9.0,14.3,.629,2.1,3.0,.692,4.3,9.5,13.8,2.2,0.9,2.4,1.8,6.9,20.1,,125,108
122,Ed Davis\davised01,C,28,POR,68,0,1302,6.0,10.1,.589,0.0,0.0,,6.0,10.1,.589,2.6,3.9,.663,6.5,13.2,19.7,1.4,1.2,1.8,2.1,6.3,14.5,,124,103
123,Dewayne Dedmon\dedmode01,C,28,ATL,50,34,1195,8.0,14.8,.544,1.6,4.2,.369,6.5,10.5,.615,2.1,2.7,.785,3.4,11.7,15.1,2.8,1.3,1.6,2.9,5.4,19.7,,113,108
124,Sam Dekker\dekkesa01,PF,23,LAC,61,1,765,6.7,14.3,.471,0.6,3.7,.155,6.2,10.6,.581,2.0,2.9,.696,2.3,7.0,9.3,2.1,1.3,0.5,1.8,3.8,16.1,,105,110
125,Malcolm Delaney\delanma01,PG,28,ATL,54,3,1014,5.3,13.8,.382,2.2,6.0,.371,3.0,7.8,.391,3.6,4.4,.804,0.4,4.4,4.8,7.9,1.7,0.3,3.2,4.0,16.3,,104,113
126,Matthew Dellavedova\dellama01,PG,27,MIL,37,3,702,3.9,10.6,.369,2.1,5.5,.377,1.9,5.1,.361,1.6,1.8,.920,0.9,3.6,4.5,10.1,1.0,0.0,3.4,4.8,11.6,,105,114
127,Luol Deng\denglu01,SF,32,LAL,1,1,13,3.7,7.3,.500,0.0,0.0,,3.7,7.3,.500,0.0,0.0,,0.0,0.0,0.0,3.7,3.7,0.0,3.7,0.0,7.3,,77,109
128,DeMar DeRozan\derozde01,SG,28,TOR,69,69,2353,11.9,25.9,.461,1.7,5.2,.323,10.3,20.7,.495,8.6,10.4,.827,1.1,4.7,5.8,7.4,1.7,0.4,3.3,2.6,34.2,,115,108
129,Cheick Diallo\diallch01,PF,21,NOP,38,0,358,8.9,16.0,.558,0.0,0.0,,8.9,16.0,.558,3.5,4.8,.722,3.1,13.5,16.5,1.6,1.2,1.9,2.3,6.7,21.4,,112,105
130,Gorgui Dieng\dienggo01,C,28,MIN,66,0,1147,6.8,14.3,.476,0.6,2.1,.271,6.2,12.2,.511,3.1,4.1,.774,3.8,9.3,13.1,2.8,1.7,1.4,2.2,5.4,17.3,,111,109
131,Spencer Dinwiddie\dinwisp01,PG,24,BRK,68,57,1987,7.0,18.2,.384,2.9,9.1,.323,4.1,9.1,.446,4.6,5.6,.830,0.9,4.6,5.5,11.4,1.5,0.5,2.6,4.0,21.6,,115,112
132,Tyler Dorsey\dorsety01,SG,21,ATL,43,4,647,6.4,18.2,.349,3.3,10.0,.326,3.1,8.3,.376,2.3,3.2,.714,0.8,6.0,6.8,4.2,0.8,0.3,1.7,2.9,18.2,,97,114
133,Damyean Dotson\dotsoda01,SG,23,NYK,35,2,298,6.7,15.3,.435,2.0,6.7,.300,4.7,8.7,.538,1.3,2.0,.667,0.8,6.8,7.7,3.0,1.2,0.2,1.8,3.7,16.7,,102,113
134,Milton Doyle\doylemi01,SG,24,BRK,6,0,63,5.4,19.3,.280,1.5,10.0,.154,3.9,9.3,.417,1.5,2.3,.667,1.5,5.4,6.9,3.1,1.5,0.8,1.5,2.3,13.9,,78,111
135,PJ Dozier\doziepj01,PG,21,OKC,2,0,3,16.6,33.2,.500,0.0,0.0,,16.6,33.2,.500,0.0,0.0,,0.0,16.6,16.6,0.0,0.0,0.0,16.6,16.6,33.2,,59,106
136,Goran Dragic\dragigo01,PG,31,MIA,65,65,2061,10.4,23.3,.449,2.4,6.5,.366,8.1,16.7,.481,4.7,6.0,.791,1.1,5.2,6.4,7.6,1.3,0.3,3.4,3.8,28.0,,108,109
137,Larry Drew\drewla02,PG,27,PHI,3,0,15,3.2,22.6,.143,0.0,9.7,.000,3.2,12.9,.250,0.0,0.0,,3.2,0.0,3.2,6.5,0.0,0.0,3.2,6.5,6.5,,51,115
138,Andre Drummond\drumman01,C,24,DET,66,66,2193,9.0,17.0,.529,0.0,0.2,.000,9.0,16.8,.535,4.5,7.4,.610,7.8,15.8,23.6,4.8,2.4,2.4,3.9,4.9,22.5,,113,99
139,Jared Dudley\dudleja01,PF,32,PHO,39,0,538,3.3,8.4,.394,2.3,5.9,.394,1.0,2.5,.393,1.9,2.3,.808,0.6,5.7,6.3,5.6,1.8,0.5,2.0,6.0,10.8,,113,113
140,Kris Dunn\dunnkr01,PG,23,CHI,52,43,1525,9.2,21.3,.429,1.4,4.3,.321,7.8,17.1,.457,2.7,3.7,.730,0.8,6.3,7.1,9.9,3.3,0.9,4.8,5.6,22.4,,96,106
141,Kevin Durant\duranke01,PF,29,GSW,60,60,2079,13.0,24.9,.520,3.6,8.4,.430,9.3,16.5,.566,7.2,8.1,.887,0.7,8.7,9.4,7.4,1.0,2.6,4.3,2.8,36.8,,119,106
142,Jarell Eddie\eddieja01,SF,26,TOT,3,0,9,0.0,11.0,.000,0.0,11.0,.000,0.0,0.0,,0.0,0.0,,0.0,5.5,5.5,0.0,5.5,0.0,0.0,0.0,0.0,,0,99
142,Jarell Eddie\eddieja01,SF,26,BOS,2,0,6,0.0,8.3,.000,0.0,8.3,.000,0.0,0.0,,0.0,0.0,,0.0,8.3,8.3,0.0,8.3,0.0,0.0,0.0,0.0,,0,89
142,Jarell Eddie\eddieja01,SF,26,CHI,1,0,3,0.0,16.3,.000,0.0,16.3,.000,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,118
143,Henry Ellenson\ellenhe01,PF,21,DET,28,0,174,7.5,23.8,.313,2.6,9.5,.273,4.9,14.3,.340,2.0,2.9,.700,2.0,11.5,13.5,3.2,0.9,0.0,3.4,3.4,19.5,,80,108
144,Wayne Ellington\ellinwa01,SG,30,MIA,65,2,1725,6.9,17.3,.399,5.6,14.4,.386,1.3,2.9,.465,1.7,2.0,.855,0.6,5.0,5.6,2.1,1.3,0.2,1.3,2.2,21.1,,112,110
145,Joel Embiid\embiijo01,C,23,PHI,57,57,1782,13.0,26.9,.482,1.6,5.4,.305,11.3,21.5,.526,9.1,11.8,.766,3.6,13.6,17.2,5.1,1.0,2.7,5.9,5.3,36.6,,106,102
146,James Ennis\ennisja01,SF,27,TOT,59,21,1382,5.6,11.6,.484,1.6,4.5,.358,4.0,7.1,.565,3.1,3.7,.851,2.5,4.9,7.3,2.2,1.6,0.6,1.8,4.4,16.0,,118,111
146,James Ennis\ennisja01,SF,27,MEM,45,14,1053,5.2,10.7,.486,1.4,4.1,.357,3.8,6.7,.565,3.1,3.5,.877,2.6,5.0,7.6,2.4,1.5,0.6,1.8,3.9,14.9,,118,112
146,James Ennis\ennisja01,SF,27,DET,14,7,329,6.8,14.3,.479,2.1,5.9,.359,4.7,8.3,.564,3.3,4.2,.786,2.1,4.4,6.5,1.8,1.7,0.8,1.7,5.8,19.1,,116,109
147,Tyler Ennis\ennisty01,PG,23,LAL,42,11,443,5.9,14.8,.399,1.0,3.9,.250,4.9,11.0,.451,1.5,2.1,.700,1.2,5.0,6.2,7.0,1.8,0.6,2.3,5.9,14.3,,100,109
148,Jawun Evans\evansja01,PG,21,LAC,43,4,754,5.7,16.1,.352,1.0,3.5,.278,4.7,12.6,.372,2.4,3.0,.787,0.6,4.8,5.3,6.2,2.3,0.4,2.7,6.0,14.7,,91,110
149,Tyreke Evans\evansty01,PG,28,MEM,50,30,1550,11.6,25.5,.453,3.6,9.1,.401,7.9,16.4,.482,5.1,6.5,.797,1.4,7.0,8.4,8.5,1.8,0.5,3.5,3.0,31.9,,112,110
150,Dante Exum\exumda01,G,22,UTA,1,0,14,10.8,25.1,.429,0.0,3.6,.000,10.8,21.5,.500,14.4,21.5,.667,0.0,10.8,10.8,7.2,0.0,0.0,3.6,3.6,35.9,,105,108
151,Kenneth Faried\farieke01,PF,28,DEN,32,7,461,8.1,15.9,.514,0.0,0.1,.000,8.1,15.8,.517,3.9,5.5,.706,7.3,9.1,16.4,1.9,1.3,1.4,2.5,5.5,20.1,,116,110
152,Derrick Favors\favorde01,C,26,UTA,65,65,1813,9.0,16.2,.557,0.3,1.2,.227,8.8,15.0,.584,3.3,5.0,.667,4.6,8.4,13.0,2.4,1.4,1.7,2.2,3.9,21.7,,117,104
153,Kay Felder\feldeka01,PG,22,TOT,15,0,137,7.1,24.3,.294,1.4,6.8,.211,5.7,17.5,.327,3.9,4.3,.917,0.7,4.6,5.4,7.1,1.1,0.4,5.7,3.9,19.6,,75,113
153,Kay Felder\feldeka01,PG,22,CHI,14,0,134,7.3,24.1,.303,1.5,6.6,.222,5.8,17.5,.333,4.0,4.4,.917,0.4,4.7,5.1,7.3,1.1,0.4,5.5,4.0,20.1,,76,113
153,Kay Felder\feldeka01,PG,22,DET,1,0,3,0.0,33.3,.000,0.0,16.6,.000,0.0,16.6,.000,0.0,0.0,,16.6,0.0,16.6,0.0,0.0,0.0,16.6,0.0,0.0,,24,117
154,Cristiano Felicio\feliccr01,C,25,CHI,42,5,632,5.9,9.8,.598,0.0,0.1,.000,5.9,9.7,.603,2.5,4.1,.604,3.5,6.3,9.7,2.9,0.5,0.8,2.4,6.3,14.2,,115,113
155,Raymond Felton\feltora01,PG,33,OKC,71,2,1203,8.2,19.9,.413,2.9,8.1,.357,5.3,11.8,.451,1.4,1.7,.810,1.0,4.8,5.8,7.9,1.8,0.5,2.8,3.2,20.7,,107,109
156,Terrance Ferguson\fergute01,SG,19,OKC,53,12,650,4.7,11.3,.422,2.5,7.6,.323,2.3,3.7,.625,0.5,0.6,.875,1.4,1.7,3.1,1.1,1.7,0.8,0.8,5.7,12.5,,114,111
157,Yogi Ferrell\ferreyo01,SG,24,DAL,69,21,2007,6.4,14.9,.431,2.8,7.4,.382,3.6,7.5,.480,1.8,2.2,.816,0.6,4.9,5.6,3.9,1.3,0.2,1.8,3.5,17.4,,107,112
158,Dorian Finney-Smith\finnedo01,PF,24,DAL,11,3,156,4.8,11.3,.429,1.9,6.8,.286,2.9,4.5,.643,1.6,2.3,.714,3.5,4.5,8.1,2.6,0.6,0.6,2.6,7.1,13.2,,104,112
159,Bryn Forbes\forbebr01,SG,24,SAS,68,12,1331,7.1,16.9,.421,3.1,8.1,.390,4.0,8.9,.449,1.5,2.3,.639,0.4,3.3,3.8,2.5,1.0,0.1,1.3,3.8,18.9,,104,109
160,Evan Fournier\fournev01,SF,25,ORL,57,57,1837,9.8,21.3,.459,3.4,8.9,.379,6.4,12.4,.516,4.0,4.6,.867,0.6,4.2,4.8,4.4,1.3,0.4,2.5,3.7,27.0,,110,114
161,De'Aaron Fox\foxde01,PG,20,SAC,61,48,1673,8.2,19.6,.418,1.2,3.7,.331,7.0,16.0,.438,3.5,4.9,.727,0.8,3.9,4.6,8.0,1.8,0.5,4.3,4.1,21.2,,95,114
162,Tim Frazier\fraziti01,PG,27,WAS,52,11,772,4.0,10.0,.404,1.0,3.3,.308,3.0,6.7,.452,1.4,1.8,.786,1.2,5.6,6.7,11.6,2.6,0.4,3.5,5.7,10.5,,106,108
163,Channing Frye\fryech01,C,34,TOT,45,1,556,7.5,15.0,.500,2.7,8.0,.341,4.7,6.9,.684,1.2,1.3,.933,0.9,8.8,9.7,2.5,1.5,1.1,1.5,4.9,18.9,,115,110
163,Channing Frye\fryech01,C,34,CLE,44,1,545,7.5,15.2,.497,2.7,8.1,.333,4.8,7.1,.684,1.3,1.3,.933,0.9,9.0,9.9,2.5,1.5,1.1,1.5,4.8,19.0,,114,110
163,Channing Frye\fryech01,C,34,LAL,1,0,11,4.3,4.3,1.000,4.3,4.3,1.000,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,13.0,,300,116
164,Markelle Fultz\fultzma01,SG,19,PHI,4,0,76,5.7,17.2,.333,0.0,0.0,,5.7,17.2,.333,3.8,7.7,.500,1.9,3.8,5.7,4.5,1.3,0.6,3.8,3.8,15.3,,79,110
165,Danilo Gallinari\gallida01,SF,29,LAC,19,19,615,7.7,19.0,.407,2.7,8.4,.321,5.1,10.7,.474,5.8,6.1,.948,0.6,6.7,7.3,3.1,0.9,0.5,1.8,2.1,23.9,,112,112
166,Langston Galloway\gallola01,SG,26,DET,53,2,779,7.4,19.4,.380,4.4,12.6,.347,3.0,6.9,.439,1.7,2.2,.794,0.8,4.5,5.3,3.4,1.9,0.3,1.1,2.4,20.8,,107,109
167,Marc Gasol\gasolma01,C,33,MEM,64,64,2161,9.2,21.9,.418,2.1,6.6,.325,7.0,15.3,.458,6.3,7.5,.832,1.7,11.1,12.8,6.2,1.0,2.2,4.2,3.8,26.7,,103,107
168,Pau Gasol\gasolpa01,C,37,SAS,64,59,1566,8.0,17.3,.459,1.3,3.4,.383,6.6,13.9,.478,4.4,5.7,.775,3.2,13.8,17.0,6.7,0.6,2.2,3.1,3.2,21.7,,111,102
169,Rudy Gay\gayru01,PF,31,SAS,44,6,957,9.9,21.1,.466,1.5,4.7,.326,8.3,16.4,.506,4.6,5.8,.791,2.8,8.9,11.7,3.2,1.7,1.5,3.4,4.1,25.8,,104,103
170,Paul George\georgpa01,SF,27,OKC,68,68,2473,10.1,23.0,.438,4.3,10.5,.409,5.8,12.5,.462,5.4,6.7,.807,1.2,6.5,7.7,4.7,2.8,0.7,3.6,3.9,29.9,,112,106
171,Marcus Georges-Hunt\georgma01,SG,23,MIN,38,0,203,4.2,10.4,.405,0.7,3.5,.214,3.5,6.9,.500,2.0,3.9,.500,1.7,1.5,3.2,1.7,1.0,0.0,0.7,7.4,11.1,,102,117
172,Taj Gibson\gibsota01,PF,32,MIN,69,69,2316,7.9,13.6,.583,0.2,0.7,.219,7.8,12.9,.602,2.5,3.3,.758,3.6,7.1,10.7,1.9,1.2,1.1,1.6,4.0,18.5,,124,112
173,Manu Ginobili\ginobma01,SG,40,SAS,53,0,1071,7.9,18.2,.435,2.4,7.5,.325,5.5,10.6,.513,4.0,4.6,.867,0.8,4.5,5.3,6.2,1.6,0.8,4.2,5.0,22.3,,102,106
174,Rudy Gobert\goberru01,C,25,UTA,43,43,1383,7.9,12.9,.613,0.0,0.0,,7.9,12.9,.613,5.9,8.5,.689,4.5,12.1,16.7,2.1,1.2,3.6,2.8,4.3,21.7,,123,100
175,Aaron Gordon\gordoaa01,PF,22,ORL,47,46,1582,9.6,21.8,.443,2.9,8.4,.348,6.7,13.3,.503,4.3,6.1,.702,2.4,9.8,12.2,3.3,1.3,1.1,2.7,2.9,26.5,,106,110
176,Eric Gordon\gordoer01,SG,29,HOU,59,25,1855,9.5,22.4,.422,5.0,14.1,.355,4.5,8.3,.537,4.8,5.9,.821,0.6,3.3,3.9,3.5,1.0,0.6,3.0,2.6,28.8,,110,111
177,Marcin Gortat\gortama01,C,33,WAS,69,69,1764,6.8,13.3,.513,0.0,0.0,,6.8,13.3,.513,2.5,3.9,.652,4.3,10.5,14.8,3.5,1.0,1.5,2.3,4.1,16.2,,111,107
178,Treveon Graham\grahatr01,SG,24,CHO,56,2,956,4.6,10.6,.440,1.9,4.6,.422,2.7,6.0,.453,1.9,2.7,.717,1.9,3.9,5.8,2.6,1.6,0.1,1.3,5.2,13.2,,115,111
179,Jerami Grant\grantje01,PF,23,OKC,70,1,1450,7.2,13.7,.525,0.9,3.4,.276,6.2,10.3,.607,4.3,6.7,.644,2.7,7.1,9.8,1.8,0.9,2.2,1.7,4.8,19.6,,119,108
180,Jerian Grant\grantje02,PG,25,CHI,60,26,1363,6.0,14.0,.428,1.8,5.2,.347,4.2,8.8,.476,4.0,5.3,.752,1.0,4.4,5.5,10.3,1.7,0.2,2.7,3.7,17.8,,115,112
181,Josh Gray\grayjo01,PG,24,PHO,5,0,86,6.1,22.8,.268,1.7,7.2,.231,4.4,15.6,.286,3.9,6.1,.636,1.1,4.4,5.6,6.7,4.4,1.1,3.9,4.4,17.8,,77,108
182,Danny Green\greenda02,SG,30,SAS,57,50,1464,6.2,15.7,.398,3.3,8.9,.375,2.9,6.8,.429,1.3,1.7,.776,1.1,5.9,7.0,3.1,1.9,2.3,2.0,3.0,17.1,,102,103
183,Draymond Green\greendr01,PF,27,GSW,60,60,1992,5.9,13.0,.453,1.6,5.3,.295,4.3,7.7,.561,2.8,3.7,.771,1.7,9.7,11.4,10.7,2.0,2.0,4.0,3.9,16.2,,112,104
184,Gerald Green\greenge01,SG,32,HOU,28,0,602,8.6,22.2,.390,5.9,16.1,.371,2.7,6.1,.440,2.6,3.2,.821,1.0,5.9,6.9,1.0,1.3,0.9,1.4,4.9,25.8,,108,108
185,JaMychal Green\greenja01,PF,27,MEM,47,46,1306,7.5,16.4,.455,1.4,4.2,.330,6.1,12.2,.498,2.8,3.8,.745,4.9,10.0,14.9,2.7,1.1,0.7,2.5,4.9,19.2,,108,110
186,Jeff Green\greenje02,PF,31,CLE,65,3,1452,8.0,17.0,.471,1.3,4.3,.297,6.7,12.7,.531,5.7,6.6,.867,1.8,5.6,7.3,2.8,1.1,0.8,2.1,4.1,23.0,,114,114
187,Blake Griffin\griffbl01,PF,28,TOT,52,52,1772,10.9,25.1,.433,2.7,8.1,.340,8.1,17.0,.477,6.7,8.6,.787,1.8,8.8,10.7,8.0,1.1,0.4,4.2,3.5,31.2,,108,110
187,Blake Griffin\griffbl01,PF,28,LAC,33,33,1139,10.9,24.6,.441,2.7,8.0,.342,8.1,16.7,.488,7.3,9.3,.785,2.0,9.2,11.2,7.6,1.3,0.4,4.2,3.3,31.8,,110,109
187,Blake Griffin\griffbl01,PF,28,DET,19,19,633,10.9,25.9,.419,2.8,8.2,.337,8.1,17.7,.458,5.7,7.2,.791,1.6,8.1,9.7,8.6,0.7,0.6,4.2,3.7,30.2,,105,110
188,Daniel Hamilton\hamilda02,SG,22,OKC,5,0,26,9.6,21.1,.455,3.8,9.6,.400,5.7,11.5,.500,0.0,0.0,,0.0,9.6,9.6,13.4,1.9,0.0,3.8,0.0,23.0,,116,107
189,Tim Hardaway\hardati02,SG,25,NYK,47,44,1552,9.5,22.6,.419,3.3,10.6,.307,6.2,12.0,.519,3.8,4.6,.814,0.8,5.2,6.0,4.2,1.6,0.3,2.5,3.3,26.0,,105,113
190,James Harden\hardeja01,SG,28,HOU,60,60,2134,12.6,28.0,.451,5.4,14.3,.375,7.2,13.6,.531,12.0,13.8,.869,0.8,6.3,7.1,12.0,2.6,1.0,6.0,3.4,42.6,,122,105
191,Maurice Harkless\harklma01,SF,24,POR,54,31,1118,5.3,11.4,.467,1.7,4.5,.376,3.6,6.9,.526,1.6,2.2,.714,1.7,4.7,6.4,2.0,2.0,1.6,1.7,4.0,13.9,,110,106
192,Montrezl Harrell\harremo01,C,24,LAC,62,3,995,12.7,20.0,.636,0.0,0.2,.000,12.7,19.8,.642,5.6,8.6,.648,4.0,7.8,11.8,2.4,1.4,2.1,2.7,5.5,30.9,,124,108
193,Devin Harris\harride01,PG,34,TOT,58,1,1045,7.2,17.4,.415,2.9,8.4,.343,4.4,9.1,.481,5.4,6.5,.837,0.5,4.4,4.9,5.3,2.0,0.5,2.8,6.6,22.7,,109,110
193,Devin Harris\harride01,PG,34,DAL,44,1,807,7.3,17.7,.415,2.7,7.8,.352,4.6,9.9,.465,5.8,7.0,.830,0.6,4.7,5.3,5.3,2.1,0.5,3.1,6.4,23.2,,107,109
193,Devin Harris\harride01,PG,34,DEN,14,0,238,6.8,16.6,.413,3.3,10.4,.320,3.5,6.2,.567,4.2,4.8,.870,0.4,3.3,3.7,5.2,1.7,0.6,2.1,7.1,21.2,,116,113
194,Gary Harris\harriga01,SG,23,DEN,65,65,2265,9.4,19.4,.486,3.4,8.5,.399,6.0,10.9,.553,2.8,3.4,.827,0.8,3.0,3.8,4.2,2.6,0.3,2.6,2.6,25.0,,115,111
195,Joe Harris\harrijo01,SG,26,BRK,67,10,1691,7.2,15.2,.473,3.6,8.9,.406,3.6,6.4,.566,2.0,2.4,.812,1.3,5.1,6.4,3.0,0.9,0.5,2.1,3.9,20.0,,115,113
196,Tobias Harris\harrito02,PF,25,TOT,66,66,2203,10.4,22.5,.462,3.5,8.6,.414,6.9,14.0,.491,3.5,4.1,.837,1.2,7.1,8.3,3.4,1.3,0.7,1.8,2.9,27.8,,113,109
196,Tobias Harris\harrito02,PF,25,DET,48,48,1563,10.2,22.6,.451,3.6,8.8,.409,6.6,13.8,.478,3.7,4.3,.846,1.1,6.6,7.8,3.0,1.1,0.5,1.6,2.9,27.7,,113,110
196,Tobias Harris\harrito02,PF,25,LAC,18,18,640,10.8,22.3,.486,3.4,8.0,.425,7.4,14.3,.521,3.0,3.6,.813,1.2,8.2,9.4,4.2,1.8,1.1,2.4,3.0,28.1,,114,108
197,Andrew Harrison\harrian01,PG,23,MEM,52,42,1209,6.8,16.0,.421,1.8,5.3,.349,4.9,10.8,.457,4.8,6.1,.793,0.9,4.3,5.2,6.5,1.5,1.0,3.2,5.5,20.2,,106,112
198,Shaquille Harrison\harrish01,PG,24,PHO,11,1,150,6.4,14.0,.455,0.6,2.9,.222,5.7,11.2,.514,3.8,5.7,.667,1.6,9.2,10.8,6.4,4.1,1.6,3.2,7.3,17.2,,104,105
199,Josh Hart\hartjo01,SG,22,LAL,55,20,1182,5.3,11.4,.461,2.4,6.1,.397,2.9,5.4,.534,1.7,2.6,.656,1.3,7.0,8.3,2.6,1.6,0.5,1.4,3.5,14.7,,115,109
200,Udonis Haslem\hasleud01,C,37,MIA,12,0,61,2.5,9.9,.250,0.8,4.9,.167,1.6,4.9,.333,0.0,0.0,,2.5,4.9,7.4,4.1,0.0,1.6,1.6,1.6,5.8,,80,111
201,Nigel Hayes\hayesni01,SF,23,TOT,4,0,17,8.5,14.2,.600,5.7,11.3,.500,2.8,2.8,1.000,2.8,2.8,1.000,0.0,0.0,0.0,5.7,0.0,0.0,2.8,0.0,25.5,,113,116
