Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
122,Donte DiVincenzo\divindo01,SG,22,MIL,21,0,352,5.6,14.3,.393,2.3,9.2,.246,3.3,5.1,.658,1.2,1.5,.818,1.7,5.7,7.5,3.5,1.6,0.7,2.3,4.5,14.7,,99,107
123,Luka Doncic\doncilu01,PF,19,DAL,31,31,1006,9.3,21.7,.430,3.3,8.9,.364,6.1,12.7,.477,6.2,8.2,.760,1.7,8.2,9.8,7.3,1.7,0.5,5.0,3.0,28.1,,106,109
124,Tyler Dorsey\dorsety01,SG,22,ATL,16,0,172,6.1,17.0,.359,1.3,6.4,.208,4.8,10.6,.450,3.2,5.6,.571,1.6,6.7,8.2,3.7,1.1,0.0,2.1,3.5,16.8,,91,115
125,Damyean Dotson\dotsoda01,SG,24,NYK,25,9,646,8.1,17.5,.464,2.8,7.5,.366,5.4,10.0,.537,1.2,1.7,.696,1.5,5.8,7.3,1.8,1.6,0.3,1.5,3.3,20.2,,110,116
126,PJ Dozier\doziepj01,PG,22,BOS,2,0,8,18.2,36.4,.500,6.1,12.1,.500,12.1,24.2,.500,0.0,0.0,,12.1,12.1,24.2,0.0,0.0,0.0,0.0,6.1,42.4,,124,107
127,Goran Dragic\dragigo01,PG,32,MIA,14,14,408,9.2,22.4,.410,2.6,8.3,.314,6.6,14.1,.466,4.5,6.0,.760,1.0,4.2,5.1,8.1,1.2,0.5,4.2,3.6,25.5,,103,111
128,Andre Drummond\drumman01,C,25,DET,31,31,1034,10.7,21.3,.502,0.2,1.1,.174,10.5,20.2,.520,4.1,8.0,.509,8.2,14.3,22.4,1.8,2.1,2.8,3.5,5.0,25.6,,105,100
129,Jared Dudley\dudleja01,PF,33,BRK,35,20,749,4.3,10.1,.429,2.1,6.3,.333,2.2,3.8,.586,1.4,2.2,.667,1.6,4.8,6.4,3.6,1.4,0.6,1.7,6.0,12.2,,112,113
130,Kris Dunn\dunnkr01,PG,24,CHI,8,6,237,9.8,19.7,.500,0.6,2.7,.231,9.2,17.0,.542,2.7,3.3,.813,0.2,8.0,8.2,9.2,1.8,0.2,4.3,7.2,23.0,,102,110
131,Kevin Durant\duranke01,PF,30,GSW,34,34,1215,13.4,26.3,.507,2.4,6.6,.365,11.0,19.7,.555,9.8,10.6,.925,0.7,9.7,10.4,8.2,1.1,1.4,4.7,2.6,38.9,,120,109
132,Vince Edwards\edwarvi01,SF,22,HOU,1,0,4,12.6,25.1,.500,12.6,25.1,.500,0.0,0.0,,0.0,0.0,,12.6,0.0,12.6,0.0,0.0,0.0,0.0,0.0,37.7,,157,122
133,Henry Ellenson\ellenhe01,PF,22,DET,2,0,25,7.7,19.3,.400,3.9,7.7,.500,3.9,11.6,.333,3.9,3.9,1.000,0.0,17.4,17.4,1.9,0.0,0.0,0.0,3.9,23.1,,120,107
134,Wayne Ellington\ellinwa01,SG,31,MIA,20,10,453,5.8,16.2,.358,4.9,13.5,.365,0.9,2.7,.320,1.2,1.4,.846,0.6,3.9,4.5,2.9,2.3,0.3,1.4,3.6,17.7,,108,109
135,Joel Embiid\embiijo01,C,24,PHI,33,33,1111,12.4,25.8,.480,1.5,5.4,.276,10.9,20.4,.535,10.9,13.7,.794,3.4,15.1,18.5,4.9,0.7,2.5,4.7,4.7,37.1,,113,104
136,James Ennis\ennisja01,SF,28,HOU,23,22,579,5.8,11.9,.489,2.5,6.9,.363,3.3,4.9,.667,1.9,2.7,.710,1.9,3.6,5.5,1.2,1.8,0.9,1.2,6.5,16.1,,122,114
137,Drew Eubanks\eubandr01,PF,21,SAS,7,0,34,13.0,15.9,.818,0.0,0.0,,13.0,15.9,.818,5.8,8.7,.667,1.4,10.1,11.6,1.4,1.4,0.0,2.9,1.4,31.8,,136,111
138,Jacob Evans\evansja02,SG,21,GSW,19,0,85,2.3,11.3,.200,0.6,2.8,.200,1.7,8.5,.200,0.0,0.6,.000,0.6,3.4,3.9,6.2,0.6,0.6,2.3,6.2,5.1,,66,115
139,Jawun Evans\evansja01,PG,22,PHO,4,0,46,2.1,10.5,.200,0.0,2.1,.000,2.1,8.4,.250,0.0,0.0,,1.1,9.5,10.5,8.4,2.1,0.0,4.2,6.3,4.2,,60,111
140,Tyreke Evans\evansty01,SG,29,IND,30,11,640,8.2,22.6,.363,2.8,8.1,.349,5.4,14.5,.370,4.2,5.4,.786,1.3,5.5,6.8,5.5,2.8,0.8,4.7,4.3,23.5,,90,103
141,Dante Exum\exumda01,PG,23,UTA,33,0,526,6.7,16.5,.406,1.2,4.5,.265,5.5,12.0,.458,5.3,7.0,.763,0.9,3.8,4.7,6.7,1.2,0.4,3.6,5.1,19.9,,101,110
142,Kenneth Faried\farieke01,PF,29,BRK,9,0,50,10.8,13.7,.786,0.0,0.0,,10.8,13.7,.786,2.9,6.9,.429,6.9,9.8,16.7,1.0,1.0,1.0,3.9,2.9,24.5,,122,111
143,Derrick Favors\favorde01,C,27,UTA,33,28,765,9.4,15.6,.601,0.6,1.9,.300,8.8,13.7,.642,4.0,6.3,.630,5.9,8.4,14.3,2.1,1.6,2.6,2.6,4.7,23.3,,121,104
144,Cristiano Felicio\feliccr01,C,26,CHI,22,0,251,5.4,9.7,.560,0.0,0.2,.000,5.4,9.5,.571,2.7,3.7,.737,4.3,10.3,14.5,2.1,0.6,0.4,2.5,4.5,13.6,,113,112
145,Raymond Felton\feltora01,PG,34,OKC,13,0,143,8.2,23.3,.352,1.6,9.2,.179,6.6,14.1,.465,2.6,3.0,.889,1.0,5.6,6.6,7.5,2.0,1.3,3.3,3.3,20.7,,93,104
146,Terrance Ferguson\fergute01,SG,20,OKC,26,26,544,3.6,9.4,.385,1.7,5.6,.308,1.9,3.8,.500,0.9,1.2,.714,1.3,2.6,3.9,1.6,1.1,0.3,1.3,6.0,9.8,,102,109
147,Yogi Ferrell\ferreyo01,SG,25,SAC,23,2,296,6.7,16.5,.406,2.3,6.9,.341,4.4,9.7,.452,3.6,3.9,.920,0.3,4.7,5.0,5.6,1.2,0.3,1.7,2.5,19.3,,111,115
148,Dorian Finney-Smith\finnedo01,SF,25,DAL,32,11,823,5.6,11.9,.466,2.2,6.0,.369,3.3,5.9,.564,2.0,3.0,.673,3.0,4.9,7.9,1.3,1.9,0.9,1.6,5.3,15.4,,115,110
149,Bryn Forbes\forbebr01,PG,25,SAS,34,34,913,8.3,18.0,.464,3.7,8.8,.423,4.6,9.2,.503,1.7,1.9,.861,0.4,4.1,4.6,4.1,1.0,0.1,2.2,4.4,22.1,,112,115
150,Evan Fournier\fournev01,SG,26,ORL,31,31,938,9.6,22.6,.422,3.4,10.4,.323,6.2,12.2,.506,2.8,3.7,.757,0.7,4.4,5.1,6.1,1.5,0.4,3.4,4.7,25.3,,99,112
