Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
231,Cory Joseph\josepco01,PG,27,IND,20,0,524,5.9,12.4,.477,1.9,4.1,.455,4.0,8.3,.489,0.3,0.7,.429,0.5,5.5,5.9,6.8,2.8,0.4,2.4,3.1,14.0,,108,105
232,Frank Kaminsky\kaminfr01,PF,25,CHO,9,0,83,9.3,18.5,.500,2.3,6.9,.333,6.9,11.6,.600,5.8,7.5,.769,2.9,9.8,12.7,5.2,0.6,1.2,4.6,4.1,26.6,,112,110
233,Enes Kanter\kanteen01,C,26,NYK,21,9,572,10.9,20.5,.533,0.3,0.8,.300,10.7,19.6,.543,4.9,5.9,.829,7.9,13.4,21.3,3.9,0.8,0.9,4.0,4.9,27.0,,118,111
234,Luke Kennard\kennalu01,SG,22,DET,3,1,43,9.0,13.5,.667,1.1,2.2,.500,7.9,11.2,.700,0.0,0.0,,0.0,5.6,5.6,3.4,1.1,1.1,1.1,2.2,19.1,,135,110
235,Michael Kidd-Gilchrist\kiddgmi01,PF,25,CHO,14,0,282,7.8,16.2,.484,0.5,1.5,.333,7.3,14.6,.500,4.1,5.6,.727,5.3,9.0,14.3,3.2,0.7,3.2,1.5,7.2,20.3,,119,108
236,Maxi Kleber\klebima01,PF,27,DAL,18,0,335,5.9,13.1,.451,2.4,7.6,.321,3.4,5.5,.632,2.2,2.7,.789,2.9,6.8,9.6,1.6,1.1,3.6,1.6,3.4,16.4,,115,106
237,Kevin Knox\knoxke01,PF,19,NYK,14,3,249,7.2,21.6,.333,3.1,9.3,.333,4.1,12.2,.333,3.3,4.9,.680,2.1,4.7,6.8,1.0,1.2,1.2,2.5,5.4,20.8,,90,115
238,Furkan Korkmaz\korkmfu01,SG,21,PHI,14,0,144,6.5,16.0,.408,2.6,9.2,.286,3.9,6.9,.571,1.6,2.3,.714,1.6,7.2,8.8,3.9,2.3,0.0,1.3,4.9,17.3,,108,109
239,Luke Kornet\kornelu01,PF,23,NYK,4,0,13,0.0,7.4,.000,0.0,7.4,.000,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,7.4,0.0,0.0,3.7,0.0,0.0,,35,122
240,Kyle Korver\korveky01,PF,37,CLE,16,0,251,6.9,15.1,.461,5.0,10.7,.463,2.0,4.4,.455,2.6,3.2,.813,0.0,5.7,5.7,3.4,0.6,0.4,3.4,4.4,21.4,,114,118
241,Kosta Koufos\koufoko01,C,29,SAC,7,0,98,6.5,12.6,.519,0.0,0.0,,6.5,12.6,.519,0.0,0.0,,3.7,14.0,17.8,3.3,3.3,1.4,1.4,7.0,13.1,,112,102
242,Rodions Kurucs\kurucro01,SF,20,BRK,7,0,82,10.7,20.8,.514,3.6,8.3,.429,7.1,12.5,.571,2.4,2.4,1.000,4.2,8.3,12.5,0.6,0.6,0.0,3.0,2.4,27.4,,115,115
243,Kyle Kuzma\kuzmaky01,SF,23,LAL,19,17,578,10.1,21.5,.468,2.3,7.6,.305,7.7,13.8,.558,2.7,3.6,.733,1.0,6.4,7.3,2.2,1.0,0.9,2.1,3.5,25.1,,106,111
244,Skal Labissiere\labissk01,PF,22,SAC,7,0,40,6.9,14.9,.462,1.1,5.7,.200,5.7,9.2,.625,4.6,5.7,.800,1.1,9.2,10.3,2.3,2.3,1.1,4.6,12.6,19.5,,94,107
245,Jeremy Lamb\lambje01,SG,26,CHO,20,20,547,9.2,20.6,.447,2.6,7.2,.366,6.6,13.4,.490,4.6,5.1,.897,1.4,8.1,9.5,3.4,2.3,0.6,1.7,3.8,25.6,,114,108
246,Zach LaVine\lavinza01,SG,23,CHI,20,20,721,11.8,27.1,.435,2.3,7.7,.302,9.4,19.4,.488,8.2,9.6,.861,0.5,6.7,7.2,6.0,1.3,0.7,5.3,2.8,34.1,,100,112
247,Jake Layman\laymaja01,SF,24,POR,19,19,300,6.2,12.1,.513,2.4,6.2,.385,3.8,5.9,.649,0.5,1.0,.500,1.9,5.1,7.0,1.1,1.6,1.1,1.9,3.2,15.3,,113,110
248,T.J. Leaf\leaftj01,PF,21,IND,13,0,90,6.6,17.5,.375,1.1,4.9,.222,5.5,12.6,.435,0.0,0.0,,3.8,6.6,10.4,2.2,0.5,1.1,2.2,3.3,14.2,,88,108
249,Damion Lee\leeda03,SG,26,GSW,10,0,140,6.5,15.1,.432,3.8,8.6,.440,2.7,6.5,.421,2.7,3.4,.800,0.3,6.9,7.2,0.7,2.1,0.0,1.7,5.2,19.6,,108,111
250,Alex Len\lenal01,C,25,ATL,19,17,406,8.6,16.9,.507,1.4,4.2,.324,7.2,12.7,.566,3.7,6.0,.623,4.1,7.9,11.9,2.3,0.8,2.1,3.8,6.2,22.2,,103,113
251,Kawhi Leonard\leonaka01,SF,27,TOR,15,15,500,12.5,26.4,.475,2.0,5.9,.339,10.6,20.5,.514,8.2,9.7,.843,1.8,10.3,12.1,4.3,2.5,0.7,3.0,2.0,35.3,,115,103
252,Meyers Leonard\leoname01,C,26,POR,17,0,209,8.5,15.8,.536,4.1,7.8,.529,4.4,8.0,.543,3.7,4.1,.889,5.5,13.1,18.6,3.4,1.1,0.2,3.0,4.6,24.7,,134,108
253,Jon Leuer\leuerjo01,PF,29,DET,8,0,64,6.0,11.3,.533,0.0,2.3,.000,6.0,9.0,.667,3.0,4.5,.667,4.5,8.3,12.8,2.3,1.5,0.0,2.3,8.3,15.1,,115,109
254,Caris LeVert\leverca01,SF,24,BRK,14,14,416,11.4,23.9,.475,2.2,7.2,.311,9.2,16.8,.545,5.2,7.2,.721,1.6,5.4,7.0,6.1,2.0,0.6,3.5,4.0,30.2,,111,113
255,Damian Lillard\lillada01,PG,28,POR,20,20,696,11.8,27.2,.434,3.6,10.7,.335,8.3,16.6,.498,9.2,10.2,.899,1.2,5.9,7.1,8.4,1.0,0.6,3.4,2.2,36.4,,120,112
256,Jeremy Lin\linje01,PG,30,ATL,20,0,378,9.3,18.1,.513,3.0,7.1,.424,6.3,11.0,.571,6.0,7.1,.847,0.5,4.7,5.2,7.7,2.2,0.2,5.0,5.1,27.7,,114,114
257,Shaun Livingston\livinsh01,PG,33,GSW,13,0,215,6.0,13.2,.458,0.0,0.2,.000,6.0,13.0,.466,3.1,3.8,.824,3.1,3.4,6.5,5.4,1.8,1.3,1.6,4.0,15.2,,116,112
258,Zach Lofton\loftoza01,SG,26,DET,1,0,4,0.0,12.1,.000,0.0,12.1,.000,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,12.1,0.0,12.1,0.0,0.0,,0,90
259,Kevon Looney\looneke01,C,22,GSW,22,2,407,6.0,9.7,.622,0.0,0.2,.000,6.0,9.5,.638,3.2,4.6,.692,6.0,7.2,13.2,4.3,0.8,2.1,2.2,6.9,15.2,,133,111
260,Brook Lopez\lopezbr01,C,30,MIL,20,20,543,6.9,15.7,.440,4.3,11.4,.373,2.6,4.3,.620,1.6,1.8,.905,0.6,5.8,6.4,1.8,0.6,2.9,1.5,3.9,19.7,,114,106
261,Robin Lopez\lopezro01,C,30,CHI,15,0,249,5.6,11.7,.475,0.4,1.2,.333,5.2,10.6,.491,1.2,1.7,.667,3.1,2.5,5.6,3.5,0.6,2.7,3.9,5.2,12.7,,92,114
262,Kevin Love\loveke01,PF,30,CLE,4,4,136,7.7,23.8,.323,2.6,8.8,.292,5.1,15.0,.341,9.9,12.1,.818,3.7,16.1,19.8,5.1,0.4,0.4,3.7,5.1,27.8,,104,113
263,Kyle Lowry\lowryky01,PG,32,TOR,21,21,707,7.4,16.2,.456,3.1,8.9,.346,4.3,7.3,.593,3.6,4.4,.831,0.9,5.4,6.3,14.7,1.9,0.4,3.8,3.2,21.5,,124,108
264,Jordan Loyd\loydjo01,PG,25,TOR,3,0,17,8.4,8.4,1.000,5.6,5.6,1.000,2.8,2.8,1.000,11.2,11.2,1.000,2.8,11.2,14.0,2.8,0.0,0.0,2.8,5.6,33.6,,199,109
265,Timothe Luwawu-Cabarrot\luwawti01,SF,23,OKC,12,1,106,5.8,16.0,.361,2.2,8.0,.278,3.6,8.0,.444,1.3,1.8,.750,1.8,5.3,7.1,1.8,1.3,0.4,1.8,4.9,15.2,,95,107
266,Tyler Lydon\lydonty01,PF,22,DEN,6,0,22,9.0,13.4,.667,4.5,6.7,.667,4.5,6.7,.667,2.2,4.5,.500,4.5,4.5,9.0,0.0,0.0,0.0,0.0,2.2,24.6,,161,112
267,Trey Lyles\lylestr01,PF,23,DEN,20,0,408,10.1,21.6,.469,1.9,7.5,.258,8.2,14.1,.581,4.2,6.2,.686,1.7,9.2,10.9,3.7,1.2,0.7,4.0,4.2,26.5,,102,106
268,Shelvin Mack\macksh01,PG,28,MEM,19,0,479,7.3,15.4,.473,2.4,5.6,.434,4.8,9.8,.495,2.7,4.0,.684,0.6,3.9,4.5,7.1,2.1,0.2,2.5,3.3,19.7,,111,108
269,Daryl Macon\maconda01,SG,23,DAL,1,0,1,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,117
270,Ian Mahinmi\mahinia01,C,32,WAS,11,6,161,3.2,7.6,.423,0.3,1.5,.200,2.9,6.1,.476,7.0,10.5,.667,5.3,7.0,12.3,1.5,1.8,1.5,2.0,8.5,13.8,,118,114
271,Thon Maker\makerth01,C,21,MIL,12,0,141,7.6,18.4,.411,3.9,11.8,.333,3.6,6.6,.550,0.7,2.0,.333,2.3,9.2,11.5,2.3,0.7,2.6,1.3,5.6,19.7,,106,104
272,Boban Marjanovic\marjabo01,C,30,LAC,15,3,161,12.1,19.1,.631,0.0,0.3,.000,12.1,18.8,.641,8.5,12.1,.707,5.9,13.5,19.4,2.4,1.2,4.1,3.8,7.9,32.7,,125,102
273,Jarell Martin\martija01,PF,24,ORL,13,1,127,4.6,14.9,.308,0.4,5.3,.071,4.2,9.6,.440,1.9,1.9,1.000,1.5,9.6,11.1,3.4,0.8,1.1,2.3,5.3,11.5,,79,110
274,Frank Mason\masonfr01,PG,24,SAC,19,0,272,6.2,16.2,.385,1.0,5.7,.176,5.2,10.4,.500,4.0,5.6,.727,0.5,3.9,4.4,10.1,1.7,0.5,3.2,2.9,17.5,,102,113
275,Wesley Matthews\matthwe02,SG,32,DAL,14,14,455,7.9,18.6,.426,3.9,10.4,.378,4.0,8.2,.487,4.1,5.1,.813,0.8,3.0,3.8,3.4,1.3,0.3,1.9,3.3,23.9,,114,112
276,Luc Mbah a Moute\mbahalu01,PF,32,LAC,4,0,61,6.2,14.0,.444,1.6,4.7,.333,4.7,9.3,.500,1.6,3.9,.400,1.6,3.9,5.4,1.6,0.8,0.8,1.6,6.2,15.5,,98,113
277,CJ McCollum\mccolcj01,SG,27,POR,20,20,673,11.6,25.2,.460,3.3,8.7,.385,8.3,16.5,.500,3.5,4.2,.831,1.6,3.8,5.5,3.3,1.1,0.4,2.3,3.5,30.0,,113,113
278,T.J. McConnell\mccontj01,PG,26,PHI,16,0,232,5.7,11.0,.519,0.2,1.4,.143,5.5,9.5,.574,1.2,1.2,1.000,0.6,4.5,5.1,7.7,2.0,0.8,2.8,3.7,12.8,,109,110
279,Doug McDermott\mcderdo01,SF,27,IND,20,0,341,6.5,13.2,.495,3.2,8.1,.393,3.3,5.1,.657,2.5,2.9,.850,0.6,2.9,3.5,2.3,1.2,0.3,0.9,4.2,18.6,,127,110
280,JaVale McGee\mcgeeja01,C,31,LAL,19,19,476,10.9,17.1,.634,0.1,0.4,.250,10.8,16.7,.643,2.7,4.0,.683,4.6,7.4,12.0,1.8,1.8,5.2,2.7,4.9,24.5,,121,104
281,Rodney McGruder\mcgruro01,SG,27,MIA,19,19,637,6.7,15.1,.446,2.5,6.4,.384,4.3,8.7,.491,1.7,2.4,.719,1.5,5.5,7.0,4.6,1.2,0.3,2.2,4.0,17.7,,110,112
282,Alfonzo McKinnie\mckinal01,SF,26,GSW,16,0,251,7.5,14.6,.513,2.9,5.9,.484,4.6,8.6,.533,1.3,2.5,.538,3.6,8.0,11.7,1.5,0.6,0.6,1.3,6.1,19.2,,122,113
283,Ben McLemore\mclembe01,SG,25,SAC,6,0,30,6.1,19.8,.308,6.1,15.3,.400,0.0,4.6,.000,0.0,3.1,.000,0.0,0.0,0.0,3.1,0.0,0.0,1.5,6.1,18.3,,87,120
284,Jordan McRae\mcraejo01,SG,27,WAS,4,0,22,2.1,15.0,.143,0.0,4.3,.000,2.1,10.7,.200,0.0,0.0,,0.0,8.6,8.6,4.3,0.0,2.1,0.0,0.0,4.3,,48,116
285,Salah Mejri\mejrisa01,C,32,DAL,5,0,37,5.2,7.8,.667,0.0,0.0,,5.2,7.8,.667,2.6,2.6,1.000,3.9,11.7,15.6,3.9,0.0,1.3,2.6,7.8,13.0,,131,109
286,De'Anthony Melton\meltode01,PG,20,PHO,4,0,42,4.6,16.1,.286,2.3,9.2,.250,2.3,6.9,.333,0.0,0.0,,0.0,9.2,9.2,2.3,4.6,1.1,4.6,8.0,11.5,,60,105
287,Chimezie Metu\metuch01,PF,21,SAS,10,0,55,6.2,16.0,.389,0.0,1.8,.000,6.2,14.3,.438,4.5,6.2,.714,3.6,8.0,11.6,3.6,1.8,1.8,5.3,2.7,16.9,,85,108
288,Khris Middleton\middlkh01,SF,27,MIL,20,20,627,9.3,20.7,.450,4.5,10.9,.412,4.8,9.8,.492,4.9,5.3,.917,0.7,7.6,8.3,6.1,2.0,0.2,3.6,4.0,28.0,,115,106
289,C.J. Miles\milescj01,SF,31,TOR,15,0,227,5.7,18.0,.314,3.1,11.9,.263,2.5,6.1,.414,2.7,3.8,.722,1.3,4.6,5.9,2.3,1.0,1.3,1.7,5.2,17.2,,94,109
290,Darius Miller\milleda01,SF,28,NOP,17,0,351,4.6,10.9,.422,3.3,8.7,.379,1.3,2.2,.588,0.3,0.4,.667,0.5,2.4,2.9,3.6,0.9,0.7,1.4,4.6,12.8,,113,117
291,Patty Mills\millspa02,PG,30,SAS,20,0,519,6.9,15.3,.451,3.2,8.0,.400,3.7,7.3,.506,2.2,2.8,.767,0.6,4.9,5.5,4.5,1.4,0.5,1.9,2.9,19.2,,114,112
292,Paul Millsap\millspa01,PF,33,DEN,20,20,529,8.7,17.8,.487,1.7,4.3,.391,7.0,13.5,.517,5.0,7.2,.701,3.6,8.8,12.5,3.4,2.5,2.2,2.9,4.8,24.0,,114,101
293,Nikola Mirotic\mirotni01,PF,27,NOP,19,19,604,9.9,20.8,.478,3.9,10.6,.370,6.0,10.3,.590,4.4,5.4,.817,3.0,12.3,15.3,1.6,1.1,1.0,1.7,3.4,28.2,,122,111
294,Donovan Mitchell\mitchdo01,SG,22,UTA,17,17,552,11.4,27.2,.418,2.9,9.9,.292,8.5,17.3,.490,5.0,6.2,.803,0.5,3.3,3.9,5.5,2.5,0.6,3.7,3.6,30.7,,99,111
295,Naz Mitrou-Long\mitrona01,SG,25,UTA,1,0,4,0.0,12.1,.000,0.0,12.1,.000,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.1,0.0,,0,118
296,Malik Monk\monkma01,SG,20,CHO,19,0,407,8.9,23.8,.371,4.5,13.3,.336,4.4,10.5,.416,3.7,4.1,.886,0.6,3.5,4.1,4.7,1.4,0.5,2.8,3.8,25.8,,100,113
297,Greg Monroe\monrogr01,C,28,TOR,10,0,74,10.9,21.2,.515,0.0,1.3,.000,10.9,19.9,.548,1.9,3.9,.500,7.1,12.2,19.3,2.6,1.9,0.0,5.1,5.8,23.8,,99,104
298,E'Twaun Moore\mooreet01,SF,29,NOP,21,21,663,9.5,17.6,.544,2.4,5.3,.461,7.1,12.3,.580,1.5,2.3,.667,1.3,2.3,3.6,3.3,1.1,0.4,2.1,4.0,23.1,,118,117
299,Jaylen Morris\morrija01,SG,23,MIL,2,0,13,10.7,14.3,.750,3.6,3.6,1.000,7.1,10.7,.667,0.0,0.0,,0.0,7.1,7.1,3.6,3.6,0.0,3.6,3.6,25.0,,130,103
300,Marcus Morris\morrima03,PF,29,BOS,20,3,528,9.3,19.0,.488,3.8,8.7,.432,5.5,10.3,.536,3.1,3.7,.850,1.6,10.6,12.2,2.6,1.0,0.3,3.2,5.0,25.4,,110,105
301,Markieff Morris\morrima02,PF,29,WAS,19,15,499,7.0,15.9,.440,2.6,7.1,.360,4.4,8.8,.505,3.3,3.9,.854,2.0,6.9,8.9,3.3,1.2,1.2,2.2,5.6,19.8,,111,115
302,Monte Morris\morrimo01,PG,23,DEN,20,1,475,7.4,16.0,.461,1.8,4.1,.425,5.6,11.8,.474,1.7,2.0,.842,0.6,4.7,5.3,8.4,1.8,0.1,1.1,2.7,18.2,,122,108
303,Emmanuel Mudiay\mudiaem01,PG,22,NYK,14,7,300,9.5,19.3,.492,1.9,5.8,.333,7.6,13.5,.560,4.0,5.6,.714,1.6,5.2,6.8,5.3,2.4,1.3,3.5,3.9,25.0,,111,112
304,Jamal Murray\murraja01,PG,21,DEN,20,19,675,9.7,22.6,.429,2.3,7.3,.310,7.4,15.3,.486,3.7,4.2,.877,1.2,5.1,6.4,6.6,1.3,0.7,3.4,3.2,25.3,,105,108
305,Dzanan Musa\musadz01,SG,19,BRK,6,0,22,11.1,26.6,.417,0.0,11.1,.000,11.1,15.5,.714,0.0,4.4,.000,2.2,4.4,6.7,2.2,4.4,0.0,6.7,2.2,22.2,,68,109
306,Mike Muscala\muscami01,PF,27,PHI,16,1,366,4.4,11.8,.370,3.0,9.1,.324,1.4,2.7,.524,4.0,4.9,.816,2.2,6.2,8.4,2.7,0.8,0.8,2.2,5.5,15.7,,110,112
307,Svi Mykhailiuk\mykhasv01,SF,21,LAL,9,0,87,3.2,10.7,.300,1.6,5.3,.300,1.6,5.3,.300,2.1,4.3,.500,1.1,1.1,2.1,5.3,1.6,0.0,1.6,2.7,10.2,,95,114
308,Abdel Nader\naderab01,SF,25,OKC,7,0,15,9.4,22.0,.429,0.0,6.3,.000,9.4,15.7,.600,0.0,0.0,,3.1,6.3,9.4,3.1,6.3,3.1,6.3,6.3,18.9,,78,92
309,Larry Nance\nancela02,C,26,CLE,17,5,380,6.5,13.7,.476,0.4,1.6,.250,6.2,12.2,.505,2.9,4.3,.667,4.1,10.6,14.7,6.3,3.0,1.6,2.7,6.3,16.4,,112,108
310,Shabazz Napier\napiesh01,PG,27,BRK,17,0,255,7.8,19.3,.406,3.4,8.0,.429,4.4,11.3,.390,5.4,6.9,.778,1.1,3.6,4.8,5.0,1.9,0.8,2.7,3.8,24.5,,111,114
311,Raul Neto\netora01,PG,26,UTA,4,0,46,6.3,15.8,.400,1.1,5.3,.200,5.3,10.5,.500,4.2,4.2,1.000,0.0,4.2,4.2,10.5,3.2,0.0,5.3,4.2,17.9,,97,109
312,Georges Niang\niangge01,PF,25,UTA,17,0,129,7.5,16.5,.455,4.5,11.2,.400,3.0,5.2,.571,2.2,2.6,.857,1.1,7.1,8.2,2.6,1.1,0.4,1.9,5.2,21.7,,115,112
313,Nerlens Noel\noelne01,C,24,OKC,18,1,243,7.2,11.7,.617,0.0,0.0,,7.2,11.7,.617,3.1,4.3,.727,7.6,10.1,17.7,1.7,3.1,4.5,1.6,8.9,17.5,,136,95
314,Frank Ntilikina\ntilila01,PG,20,NYK,21,14,503,4.9,13.9,.352,1.7,6.4,.269,3.2,7.5,.423,1.4,1.5,.938,0.3,3.9,4.2,5.8,1.7,0.9,2.9,5.6,13.0,,92,115
315,James Nunnally\nunnaja01,SF,28,MIN,6,0,40,6.0,14.4,.417,2.4,8.4,.286,3.6,6.0,.600,4.8,4.8,1.000,0.0,3.6,3.6,3.6,1.2,0.0,1.2,3.6,19.2,,120,116
316,Jusuf Nurkic\nurkiju01,C,24,POR,20,20,509,10.7,20.4,.525,0.2,1.8,.105,10.5,18.6,.566,6.7,8.8,.755,7.2,12.2,19.5,4.0,1.5,2.2,4.0,5.5,28.3,,117,105
317,David Nwaba\nwabada01,SG,26,CLE,14,3,243,5.7,13.5,.424,1.0,4.5,.227,4.7,9.0,.523,5.1,7.6,.676,1.4,6.3,7.8,1.8,2.0,1.2,1.0,4.5,17.6,,113,113
318,Royce O'Neale\onealro01,SF,25,UTA,21,3,333,4.9,10.9,.453,0.7,2.9,.250,4.2,8.0,.527,1.5,1.9,.769,1.2,7.0,8.1,3.0,1.5,0.3,3.0,5.7,12.1,,92,111
319,Kyle O'Quinn\oquinky01,C,28,IND,13,0,75,7.9,18.4,.429,0.0,2.0,.000,7.9,16.4,.480,3.9,3.9,1.000,6.6,12.5,19.1,11.2,0.7,3.9,5.3,10.5,19.7,,106,101
320,Semi Ojeleye\ojelese01,PF,24,BOS,14,1,147,4.6,11.2,.412,1.6,5.9,.278,3.0,5.3,.563,1.0,2.3,.429,1.6,5.3,6.9,0.3,1.0,0.3,2.0,3.0,11.9,,89,108
321,Jahlil Okafor\okafoja01,C,23,NOP,9,2,59,9.4,20.4,.462,0.0,0.0,,9.4,20.4,.462,4.7,4.7,1.000,7.8,6.3,14.1,0.8,0.0,0.0,4.7,7.8,23.5,,102,118
322,Elie Okobo\okoboel01,PG,21,PHO,11,1,166,6.7,17.7,.377,2.0,7.5,.269,4.6,10.2,.457,3.8,4.1,.929,0.6,4.1,4.6,7.3,0.9,0.3,3.2,6.7,19.2,,99,117
323,Josh Okogie\okogijo01,SG,20,MIN,15,7,328,6.0,16.3,.369,1.8,6.6,.267,4.2,9.7,.439,2.6,3.4,.783,1.8,6.2,7.9,2.2,2.1,0.7,2.5,4.4,16.4,,92,112
324,Victor Oladipo\oladivi01,SG,26,IND,16,16,518,12.3,27.9,.440,3.6,10.5,.345,8.7,17.4,.497,4.5,6.3,.712,0.8,9.3,10.1,7.1,2.4,0.8,3.4,3.0,32.6,,105,103
325,Kelly Olynyk\olynyke01,PF,27,MIA,18,5,317,6.8,14.6,.464,3.2,9.3,.339,3.6,5.3,.686,5.1,6.6,.773,2.1,7.1,9.2,5.3,1.4,1.1,3.8,6.2,21.9,,116,110
326,Cedi Osman\osmande01,SF,23,CLE,17,16,528,6.5,17.2,.377,2.5,7.4,.342,4.0,9.8,.404,2.8,3.6,.789,1.1,7.0,8.1,4.0,1.2,0.5,3.5,3.7,18.4,,96,116
327,Kelly Oubre\oubreke01,SF,23,WAS,20,5,491,7.8,19.0,.409,2.3,8.7,.264,5.5,10.3,.533,4.6,5.6,.828,1.2,7.2,8.4,1.5,1.6,1.3,2.1,4.5,22.5,,102,114
328,Zaza Pachulia\pachuza01,C,34,DET,17,0,205,4.0,12.2,.327,0.0,0.0,,4.0,12.2,.327,7.5,9.2,.821,6.8,9.2,16.0,4.5,2.6,0.7,3.1,8.9,15.5,,109,105
329,Jabari Parker\parkeja01,PF,23,CHI,21,14,674,9.6,21.0,.458,1.6,5.3,.307,8.0,15.7,.509,3.5,4.7,.742,1.7,9.1,10.8,3.6,1.1,0.6,4.0,3.3,24.3,,96,111
330,Tony Parker\parketo01,PG,36,CHO,17,0,319,10.2,22.0,.466,0.9,3.0,.300,9.3,19.0,.492,3.5,5.4,.639,0.5,4.1,4.5,11.0,0.8,0.3,2.9,2.4,24.8,,109,114
331,Chandler Parsons\parsoch01,SF,30,MEM,3,3,46,7.7,18.6,.412,3.3,11.0,.300,4.4,7.7,.571,0.0,0.0,,1.1,3.3,4.4,2.2,1.1,1.1,2.2,7.7,18.6,,92,109
332,Patrick Patterson\pattepa01,PF,29,OKC,19,3,305,4.8,14.2,.337,2.8,9.0,.310,2.0,5.3,.382,1.7,2.8,.611,2.6,6.0,8.7,1.2,0.8,0.6,1.1,2.6,14.1,,102,108
333,Chris Paul\paulch01,PG,33,HOU,15,15,520,9.0,20.4,.441,3.3,8.7,.378,5.7,11.7,.488,4.6,5.9,.787,0.9,6.1,7.0,11.1,3.2,0.5,4.6,4.1,25.9,,113,111
334,Cameron Payne\payneca01,PG,24,CHI,19,12,353,6.0,15.1,.396,1.8,5.7,.310,4.2,9.4,.449,2.2,2.3,.941,1.2,3.5,4.8,6.4,1.8,0.5,3.1,4.2,15.9,,97,113
335,Elfrid Payton\paytoel01,PG,24,NOP,6,6,152,7.3,15.5,.471,0.9,2.1,.429,6.4,13.4,.477,2.1,3.3,.636,2.1,7.3,9.4,9.7,1.5,0.3,3.6,4.9,17.6,,108,114
336,Theo Pinson\pinsoth01,SG,23,BRK,2,0,10,0.0,14.6,.000,0.0,9.8,.000,0.0,4.9,.000,9.8,9.8,1.000,0.0,4.9,4.9,14.6,0.0,0.0,0.0,0.0,9.8,,97,118
337,Mason Plumlee\plumlma01,C,28,DEN,20,0,340,8.3,13.6,.606,0.1,0.4,.333,8.1,13.2,.615,3.2,7.0,.458,5.5,8.8,14.3,5.7,3.3,2.5,3.9,8.8,19.9,,113,99
338,Miles Plumlee\plumlmi01,C,30,ATL,12,0,134,9.5,13.6,.700,0.0,0.0,,9.5,13.6,.700,3.4,6.8,.500,5.1,6.1,11.2,4.4,1.7,1.0,2.4,4.1,22.5,,129,113
339,Jakob Poeltl\poeltja01,C,23,SAS,16,3,188,6.5,11.2,.581,0.0,0.0,,6.5,11.2,.581,4.4,7.0,.630,9.4,7.3,16.7,3.9,1.0,1.8,2.6,5.0,17.5,,129,110
340,Quincy Pondexter\pondequ01,SF,30,SAS,16,0,90,4.9,9.8,.500,0.5,3.3,.167,4.4,6.5,.667,6.5,8.2,.800,2.2,6.5,8.7,2.7,3.3,0.0,2.7,6.0,16.9,,117,108
341,Otto Porter\porteot01,SF,25,WAS,19,19,563,7.5,15.3,.492,2.2,6.1,.356,5.4,9.2,.582,2.0,2.5,.800,1.3,7.1,8.4,3.3,2.3,0.9,1.3,2.3,19.3,,117,113
342,Bobby Portis\portibo01,PF,23,CHI,4,4,113,7.2,17.4,.415,1.3,4.7,.273,5.9,12.7,.467,2.1,3.8,.556,2.5,14.4,17.0,3.4,0.8,1.7,2.1,5.9,17.8,,95,107
343,Dwight Powell\poweldw01,C,27,DAL,15,0,239,9.3,14.7,.630,1.0,4.2,.238,8.3,10.5,.788,7.4,9.7,.771,3.2,8.1,11.3,3.0,2.4,1.8,2.4,7.4,27.0,,135,104
344,Norman Powell\powelno01,SG,25,TOR,11,2,164,5.8,12.2,.476,2.6,6.4,.409,3.2,5.8,.550,1.7,2.3,.750,0.6,5.8,6.4,2.9,1.4,0.3,2.3,4.9,15.9,,111,109
345,Alex Poythress\poythal01,PF,25,ATL,13,1,195,6.1,11.5,.531,1.2,3.3,.357,4.9,8.2,.600,1.9,4.0,.471,4.7,6.8,11.5,2.6,0.7,1.2,1.9,7.3,15.2,,115,115
346,Zhou Qi\qizh01,PF,23,HOU,1,0,1,50.2,50.2,1.000,0.0,0.0,,50.2,50.2,1.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.4,,200,122
347,Ivan Rabb\rabbiv01,PF,21,MEM,8,0,53,7.6,12.4,.615,0.0,1.0,.000,7.6,11.4,.667,2.9,4.8,.600,3.8,13.3,17.1,4.8,1.0,1.0,7.6,8.6,18.1,,92,103
348,Julius Randle\randlju01,C,24,NOP,21,4,552,11.3,20.6,.549,0.9,3.1,.297,10.4,17.5,.593,8.0,11.0,.725,4.4,11.0,15.5,5.1,1.3,1.0,4.1,5.5,31.5,,119,111
349,J.J. Redick\redicjj01,SG,34,PHI,22,9,687,9.1,21.1,.433,4.2,11.9,.353,4.9,9.2,.537,4.9,5.3,.922,0.4,3.2,3.6,4.9,0.3,0.2,2.5,2.9,27.3,,114,116
