Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
117,Damyean Dotson\dotsoda01,SG,24,NYK,12,9,348,7.8,17.6,.444,2.8,8.3,.339,5.0,9.4,.537,0.8,1.3,.667,1.4,7.3,8.7,1.8,1.3,0.1,1.3,3.1,19.3,,109,113
118,Goran Dragic\dragigo01,PG,32,MIA,9,9,277,8.6,21.9,.391,3.1,8.7,.353,5.5,13.2,.416,4.6,5.7,.818,1.4,4.3,5.7,7.5,0.7,0.5,3.8,3.9,24.8,,105,113
119,Andre Drummond\drumman01,C,25,DET,12,12,396,11.9,22.6,.527,0.2,1.3,.182,11.7,21.3,.548,4.2,7.4,.565,8.9,15.0,23.9,2.2,1.7,2.3,4.1,5.6,28.2,,109,101
120,Jared Dudley\dudleja01,PF,33,BRK,13,13,314,3.5,9.6,.361,2.0,6.9,.295,1.4,2.7,.529,1.3,1.6,.800,1.6,4.7,6.3,4.2,1.4,0.5,1.9,5.7,10.2,,105,114
121,Kris Dunn\dunnkr01,PG,24,CHI,1,1,30,6.5,21.2,.308,1.6,6.5,.250,4.9,14.7,.333,0.0,0.0,,0.0,6.5,6.5,11.4,0.0,0.0,6.5,9.8,14.7,,72,117
122,Kevin Durant\duranke01,PF,30,GSW,13,13,447,13.6,24.4,.557,2.0,5.0,.404,11.6,19.4,.596,8.0,8.6,.926,0.3,9.6,9.9,9.0,1.3,1.0,3.7,1.8,37.2,,128,109
123,Henry Ellenson\ellenhe01,PF,22,DET,1,0,8,11.9,29.7,.400,5.9,11.9,.500,5.9,17.8,.333,11.9,11.9,1.000,0.0,17.8,17.8,0.0,0.0,0.0,0.0,5.9,41.6,,127,107
124,Wayne Ellington\ellinwa01,SG,31,MIA,5,2,103,6.4,16.1,.400,5.5,12.9,.429,0.9,3.2,.286,1.8,1.8,1.000,0.5,5.1,5.5,2.8,1.8,0.0,3.7,5.1,20.3,,104,110
125,Joel Embiid\embiijo01,C,24,PHI,14,14,491,12.1,25.1,.481,1.5,5.6,.271,10.5,19.5,.541,11.2,14.0,.803,2.9,14.5,17.4,4.8,0.4,3.0,4.2,4.9,36.9,,114,103
126,James Ennis\ennisja01,SF,28,HOU,9,9,199,5.0,12.7,.392,3.2,8.2,.394,1.7,4.5,.389,1.0,2.2,.444,2.5,1.7,4.2,1.7,2.0,0.5,1.2,7.5,14.2,,108,114
127,Drew Eubanks\eubandr01,PF,21,SAS,2,0,6,8.2,16.4,.500,0.0,0.0,,8.2,16.4,.500,16.4,16.4,1.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.7,,150,117
128,Jacob Evans\evansja02,SG,21,GSW,8,0,48,2.0,10.9,.182,0.0,1.0,.000,2.0,9.9,.200,0.0,0.0,,1.0,3.0,4.0,7.9,1.0,0.0,2.0,4.9,4.0,,72,115
129,Tyreke Evans\evansty01,SG,29,IND,13,0,255,9.7,24.3,.400,2.9,8.0,.366,6.8,16.4,.417,3.7,5.5,.679,0.8,4.9,5.6,6.0,2.5,1.4,4.1,4.9,26.1,,95,106
130,Dante Exum\exumda01,PG,23,UTA,12,0,199,7.3,17.7,.411,1.7,5.8,.292,5.6,11.9,.469,6.8,8.7,.778,1.2,3.9,5.1,6.3,0.5,0.7,2.7,5.6,23.1,,111,115
131,Kenneth Faried\farieke01,PF,29,BRK,5,0,26,13.3,15.2,.875,0.0,0.0,,13.3,15.2,.875,3.8,9.5,.400,9.5,15.2,24.7,0.0,1.9,0.0,5.7,0.0,30.4,,119,106
132,Derrick Favors\favorde01,C,27,UTA,11,11,246,9.6,17.5,.551,0.8,2.8,.286,8.8,14.7,.600,4.5,7.1,.639,7.7,7.7,15.3,1.2,1.6,2.9,2.6,6.1,24.6,,120,108
133,Cristiano Felicio\feliccr01,C,26,CHI,9,0,168,5.2,8.7,.600,0.0,0.0,,5.2,8.7,.600,2.6,3.8,.692,3.5,11.1,14.5,2.3,0.6,0.6,2.3,4.4,13.1,,117,112
134,Raymond Felton\feltora01,PG,34,OKC,6,0,78,10.3,28.5,.362,0.6,10.9,.056,9.7,17.6,.552,3.6,4.2,.857,1.2,4.8,6.1,6.1,2.4,1.2,2.4,3.6,24.8,,92,106
135,Terrance Ferguson\fergute01,SG,20,OKC,12,12,255,3.5,9.6,.365,1.7,6.7,.250,1.9,3.0,.625,0.6,0.7,.750,1.7,2.2,3.9,1.3,1.5,0.4,2.2,6.1,9.3,,89,110
136,Yogi Ferrell\ferreyo01,SG,25,SAC,10,2,152,6.3,14.9,.420,1.8,6.0,.300,4.5,8.9,.500,3.3,3.3,1.000,0.6,4.2,4.8,2.4,1.8,0.3,1.2,3.0,17.6,,109,112
137,Dorian Finney-Smith\finnedo01,SF,25,DAL,12,4,301,6.1,11.8,.514,2.9,6.4,.450,3.2,5.4,.588,1.4,1.9,.750,3.5,4.3,7.8,1.4,1.6,1.1,1.9,5.9,16.4,,122,113
138,Bryn Forbes\forbebr01,PG,25,SAS,11,11,319,8.0,18.3,.437,3.4,8.2,.415,4.6,10.2,.455,2.0,2.5,.813,0.5,2.6,3.1,3.8,1.8,0.0,2.0,4.6,21.4,,107,111
139,Evan Fournier\fournev01,SG,26,ORL,13,13,381,10.4,25.1,.414,3.3,11.1,.295,7.1,13.9,.509,2.5,3.3,.769,0.4,4.1,4.4,7.2,2.3,0.4,2.9,3.8,26.6,,100,110
140,De'Aaron Fox\foxde01,PG,21,SAC,13,13,427,9.0,18.2,.494,1.7,4.1,.410,7.3,14.1,.519,6.0,8.8,.687,1.0,5.3,6.3,9.8,1.7,0.7,4.3,3.5,25.8,,112,111
141,Melvin Frazier\frazime01,SG,22,ORL,2,0,11,0.0,4.4,.000,0.0,4.4,.000,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,4.4,4.4,0.0,,0,118
142,Tim Frazier\fraziti01,PG,28,NOP,9,2,123,3.4,10.5,.321,1.5,4.9,.308,1.9,5.6,.333,0.4,1.1,.333,1.5,3.4,4.9,8.2,0.7,0.4,3.0,6.7,8.6,,92,117
143,Channing Frye\fryech01,C,35,CLE,1,1,21,4.7,9.4,.500,2.3,4.7,.500,2.3,4.7,.500,0.0,0.0,,0.0,9.4,9.4,2.3,0.0,0.0,0.0,9.4,11.7,,137,118
144,Markelle Fultz\fultzma01,SG,20,PHI,14,14,340,7.4,17.6,.422,0.5,1.8,.308,6.9,15.8,.435,2.5,4.1,.600,2.7,4.8,7.5,6.6,2.2,0.5,2.6,5.5,17.8,,100,108
145,Danilo Gallinari\gallida01,SF,30,LAC,12,12,363,9.3,21.5,.434,3.6,8.2,.444,5.7,13.4,.427,7.9,8.2,.968,1.8,7.3,9.1,2.6,0.8,0.5,1.8,3.5,30.2,,122,110
146,Langston Galloway\gallola01,SG,27,DET,11,0,264,6.3,14.4,.438,3.4,10.1,.339,2.9,4.3,.667,2.3,2.9,.813,1.4,4.3,5.8,2.3,0.7,0.4,0.9,3.6,18.4,,123,111
147,Marc Gasol\gasolma01,C,34,MEM,11,11,369,7.4,18.2,.406,2.5,5.3,.462,4.9,12.9,.383,4.9,6.3,.783,2.1,11.8,13.9,6.6,3.0,1.1,2.3,4.0,22.2,,110,100
148,Pau Gasol\gasolpa01,C,38,SAS,9,0,157,6.9,13.5,.512,1.3,2.2,.571,5.6,11.3,.500,4.1,5.6,.722,3.4,13.8,17.2,9.4,0.3,2.8,2.2,5.0,19.1,,128,104
149,Rudy Gay\gayru01,SF,32,SAS,8,7,224,9.9,20.2,.489,2.0,3.5,.563,7.9,16.7,.474,1.5,2.4,.636,2.2,11.6,13.8,3.5,2.0,0.9,3.7,4.4,23.2,,100,105
150,Paul George\georgpa01,SF,28,OKC,12,12,427,9.9,25.5,.387,3.8,11.5,.327,6.1,13.9,.437,5.5,7.1,.781,1.5,8.5,10.1,5.9,3.7,0.8,4.0,3.8,29.0,,103,101
151,Taj Gibson\gibsota01,PF,33,MIN,13,13,357,8.0,15.2,.526,0.9,2.3,.412,7.1,12.9,.546,2.1,3.2,.667,5.3,7.1,12.4,2.5,2.0,1.5,1.7,5.1,19.0,,120,115
152,Harry Giles\gilesha01,PF,20,SAC,9,0,87,7.8,21.3,.366,0.0,0.5,.000,7.8,20.8,.375,1.0,3.6,.286,3.6,8.8,12.5,2.6,2.1,1.0,5.7,10.4,16.7,,70,107
153,Shai Gilgeous-Alexander\gilgesh01,PG,20,LAC,12,3,323,5.8,12.8,.455,1.0,2.0,.500,4.8,10.8,.446,4.1,4.8,.848,1.3,4.2,5.5,5.7,1.5,1.3,3.2,3.6,16.8,,108,110
154,Rudy Gobert\goberru01,C,26,UTA,12,12,407,8.9,12.4,.721,0.0,0.0,,8.9,12.4,.721,5.6,9.1,.610,5.0,13.9,18.9,1.9,1.4,3.3,2.5,4.6,23.4,,133,105
155,Aaron Gordon\gordoaa01,PF,23,ORL,12,12,396,9.0,19.5,.463,2.6,6.7,.382,6.5,12.8,.505,3.3,4.9,.675,3.0,8.8,11.8,3.7,1.2,1.1,2.7,4.1,23.9,,107,109
156,Eric Gordon\gordoer01,SG,30,HOU,9,5,294,8.3,25.7,.322,3.0,13.2,.231,5.2,12.5,.419,3.5,4.1,.875,1.0,4.4,5.4,2.4,0.7,1.0,1.9,3.2,23.1,,89,115
157,Marcin Gortat\gortama01,C,34,LAC,9,9,152,4.0,9.3,.433,0.0,0.0,,4.0,9.3,.433,2.8,3.4,.818,4.0,10.9,14.9,4.3,0.0,1.9,3.4,6.8,10.9,,102,108
158,Devonte' Graham\grahade01,PG,23,CHO,3,0,19,7.6,15.2,.500,2.5,7.6,.333,5.1,7.6,.667,0.0,0.0,,0.0,5.1,5.1,7.6,0.0,0.0,2.5,5.1,17.7,,114,114
159,Treveon Graham\grahatr01,SG,25,BRK,2,0,27,0.0,5.5,.000,0.0,3.7,.000,0.0,1.8,.000,0.0,0.0,,1.8,5.5,7.3,1.8,1.8,0.0,3.7,9.1,0.0,,26,112
160,Jerami Grant\grantje01,PF,24,OKC,12,9,359,6.2,13.0,.475,1.4,4.7,.306,4.7,8.3,.571,3.9,5.8,.682,1.6,6.3,7.9,2.4,1.7,1.7,1.6,4.6,17.8,,116,106
161,Jerian Grant\grantje02,PG,26,ORL,13,0,271,5.2,12.1,.426,2.0,5.0,.393,3.2,7.1,.450,0.9,2.0,.455,1.2,4.1,5.3,8.4,3.2,0.4,3.4,4.1,13.2,,100,108
162,Danny Green\greenda02,SG,31,TOR,13,13,375,5.7,13.0,.437,4.4,9.9,.449,1.3,3.2,.400,0.6,0.6,1.000,1.3,5.4,6.7,2.3,2.1,1.5,2.3,3.4,16.4,,112,107
163,Draymond Green\greendr01,PF,28,GSW,11,11,329,4.8,10.0,.478,0.9,3.3,.261,3.9,6.6,.587,1.7,2.6,.667,1.4,10.0,11.4,12.5,2.9,1.4,4.9,4.9,12.1,,109,105
164,Gerald Green\greenge01,SG,33,HOU,11,0,202,6.9,18.9,.364,3.7,14.2,.259,3.2,4.7,.684,1.5,1.7,.857,2.0,5.6,7.6,1.5,0.7,0.2,1.7,4.4,18.9,,98,115
165,JaMychal Green\greenja01,PF,28,MEM,2,2,39,7.8,19.5,.400,1.3,2.6,.500,6.5,16.9,.385,2.6,2.6,1.000,5.2,10.4,15.6,5.2,5.2,0.0,5.2,5.2,19.5,,92,97
166,Jeff Green\greenje02,PF,32,WAS,12,1,299,7.1,14.6,.484,1.3,4.9,.258,5.8,9.8,.597,4.6,4.7,.967,3.0,6.6,9.6,1.7,0.8,1.3,2.7,4.1,20.0,,113,118
167,Blake Griffin\griffbl01,PF,29,DET,12,12,424,11.2,24.8,.452,2.8,7.7,.362,8.4,17.1,.493,7.2,9.9,.727,2.5,11.2,13.7,6.7,1.0,0.7,4.5,4.3,32.4,,110,106
168,Tim Hardaway\hardati02,SG,26,NYK,13,13,419,11.5,27.6,.416,4.5,12.8,.355,7.0,14.9,.469,7.4,8.9,.831,0.5,4.8,5.2,4.5,1.5,0.1,3.0,4.5,35.0,,112,114
169,James Harden\hardeja01,SG,29,HOU,9,9,326,11.3,26.9,.418,5.8,15.4,.376,5.5,11.6,.474,9.9,12.5,.793,0.8,7.0,7.8,10.0,3.0,1.1,7.5,4.3,38.2,,108,108
170,Maurice Harkless\harklma01,SF,25,POR,5,0,88,3.8,9.9,.389,1.6,4.4,.375,2.2,5.5,.400,1.1,1.1,1.000,1.6,11.5,13.2,2.7,1.1,3.3,1.1,5.5,10.4,,112,101
171,Montrezl Harrell\harremo01,C,25,LAC,12,0,271,10.8,15.8,.681,0.0,0.0,,10.8,15.8,.681,7.3,10.6,.689,3.3,9.7,13.0,2.8,1.9,3.7,3.5,5.9,28.9,,127,103
172,Devin Harris\harride01,PG,35,DAL,2,0,18,8.0,16.0,.500,0.0,5.3,.000,8.0,10.7,.750,0.0,0.0,,0.0,8.0,8.0,10.7,2.7,0.0,0.0,2.7,16.0,,128,110
173,Gary Harris\harriga01,SG,24,DEN,13,13,434,9.2,21.5,.429,1.9,7.1,.274,7.3,14.5,.504,4.9,6.1,.796,1.5,4.0,5.5,4.3,1.7,0.7,1.8,3.4,25.3,,111,108
174,Joe Harris\harrijo01,SG,27,BRK,13,13,379,8.9,15.5,.571,4.8,8.3,.578,4.0,7.2,.564,1.2,1.4,.818,1.3,4.0,5.3,3.8,0.9,0.3,2.9,5.1,23.7,,127,115
175,Tobias Harris\harrito02,PF,26,LAC,12,12,407,10.9,21.2,.514,2.5,6.1,.415,8.3,15.1,.554,4.4,5.3,.826,1.4,11.0,12.4,2.5,0.6,0.9,2.3,2.4,28.7,,117,108
176,Andrew Harrison\harrian01,PG,24,TOT,2,0,19,2.6,15.6,.167,0.0,5.2,.000,2.6,10.4,.250,0.0,0.0,,0.0,7.8,7.8,0.0,0.0,0.0,7.8,2.6,5.2,,20,117
176,Andrew Harrison\harrian01,PG,24,MEM,1,0,5,10.1,20.2,.500,0.0,10.1,.000,10.1,10.1,1.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,20.2,,96,115
176,Andrew Harrison\harrian01,G,24,CLE,1,0,14,0.0,14.1,.000,0.0,3.5,.000,0.0,10.5,.000,0.0,0.0,,0.0,10.5,10.5,0.0,0.0,0.0,10.5,0.0,0.0,,0,118
177,Shaquille Harrison\harrish01,PG,25,CHI,4,0,54,10.0,19.0,.524,1.8,5.4,.333,8.1,13.6,.600,4.5,10.0,.455,2.7,7.2,10.0,10.0,4.5,0.0,4.5,6.3,26.2,,109,107
178,Josh Hart\hartjo01,SG,23,LAL,13,3,349,6.7,14.6,.459,4.0,9.1,.435,2.8,5.5,.500,2.8,4.0,.700,0.7,5.8,6.5,2.2,2.9,0.7,1.8,4.2,20.2,,116,109
179,Isaiah Hartenstein\harteis01,PF,20,HOU,11,0,91,5.5,12.0,.455,0.0,1.1,.000,5.5,10.9,.500,2.7,3.3,.833,5.5,4.4,9.8,3.3,1.1,3.8,3.8,11.5,13.6,,101,110
180,Udonis Haslem\hasleud01,C,38,MIA,1,0,4,0.0,23.7,.000,0.0,23.7,.000,0.0,0.0,,0.0,0.0,,0.0,11.9,11.9,0.0,0.0,0.0,23.7,11.9,0.0,,0,110
181,Gordon Hayward\haywago01,SF,28,BOS,12,12,307,7.0,17.6,.396,2.4,7.4,.319,4.6,10.1,.453,2.5,3.3,.762,1.7,8.7,10.4,5.4,1.6,0.5,2.2,3.3,18.8,,103,104
182,John Henson\hensojo01,C,28,MIL,13,0,183,7.8,16.4,.477,2.8,7.3,.379,5.1,9.1,.556,1.5,2.5,.600,4.0,13.1,17.2,3.3,1.8,2.8,3.0,4.0,20.0,,111,99
183,Juan Hernangomez\hernaju01,PF,23,DEN,12,1,242,5.7,11.4,.500,3.1,6.9,.441,2.7,4.5,.591,1.4,1.8,.778,3.5,5.9,9.4,1.2,1.2,1.2,1.2,3.5,15.9,,130,107
184,Willy Hernangomez\hernawi01,C,24,CHO,12,0,178,8.4,14.8,.564,2.2,3.2,.667,6.2,11.6,.535,6.7,8.6,.781,7.0,10.5,17.5,3.0,1.6,2.2,3.5,7.8,25.6,,131,104
185,Mario Hezonja\hezonma01,SF,23,NYK,14,0,275,9.4,23.4,.402,2.5,8.5,.292,6.9,14.9,.464,2.1,3.9,.545,0.5,8.7,9.2,2.8,1.6,0.4,3.2,4.6,23.4,,91,111
186,Buddy Hield\hieldbu01,SG,25,SAC,13,13,409,10.5,21.9,.480,3.4,8.0,.431,7.1,14.0,.508,3.0,3.4,.871,1.4,7.0,8.4,3.8,0.7,0.8,3.5,3.7,27.5,,108,112
187,George Hill\hillge01,PG,32,CLE,10,10,265,9.3,16.7,.556,2.2,4.6,.480,7.1,12.1,.585,2.6,3.0,.875,1.5,2.0,3.5,5.6,1.9,0.2,3.0,5.0,23.4,,122,118
188,Solomon Hill\hillso01,SF,27,NOP,8,1,142,2.6,9.4,.276,1.0,4.5,.214,1.6,4.9,.333,1.0,1.3,.750,0.6,4.9,5.5,4.5,1.9,1.0,1.6,3.6,7.1,,86,113
189,Aaron Holiday\holidaa01,PG,22,IND,5,0,16,6.2,18.6,.333,3.1,12.4,.250,3.1,6.2,.500,0.0,0.0,,0.0,3.1,3.1,6.2,0.0,0.0,9.3,6.2,15.5,,64,115
190,Jrue Holiday\holidjr01,SG,28,NOP,12,12,434,8.8,19.3,.456,1.4,6.1,.228,7.4,13.3,.560,4.9,6.4,.767,1.4,4.6,5.9,11.3,2.1,0.8,4.7,3.1,23.9,,109,112
191,Justin Holiday\holidju01,SG,29,CHI,13,13,465,5.6,13.7,.408,3.8,9.9,.383,1.8,3.8,.472,0.9,1.1,.900,0.3,4.9,5.3,3.2,2.2,0.7,0.8,3.4,15.9,,112,113
192,John Holland\hollajo02,SF,30,CLE,1,0,1,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,123
193,Rondae Hollis-Jefferson\holliro01,SF,24,BRK,10,0,203,8.5,21.6,.393,0.2,2.7,.091,8.3,19.0,.436,3.2,5.4,.591,1.9,10.0,11.9,3.6,1.5,1.5,1.7,3.4,20.4,,94,109
194,Richaun Holmes\holmeri01,C,25,PHO,11,0,100,5.8,10.7,.545,0.0,0.0,,5.8,10.7,.545,1.9,3.4,.571,6.8,11.1,17.9,1.9,1.5,2.9,4.4,8.7,13.6,,100,109
195,Rodney Hood\hoodro01,SG,26,CLE,12,12,327,8.6,19.7,.435,1.8,4.7,.387,6.8,15.0,.450,4.4,4.7,.935,0.6,4.4,5.0,4.1,1.5,0.2,1.2,4.5,23.3,,116,117
196,Al Horford\horfoal01,C,32,BOS,13,13,393,7.7,17.3,.443,2.0,7.2,.276,5.7,10.1,.561,1.7,2.7,.636,3.0,6.9,9.9,6.1,1.2,2.5,2.6,2.8,19.0,,107,103
197,Dwight Howard\howardw01,C,33,WAS,5,5,146,7.1,11.9,.595,0.0,0.0,,7.1,11.9,.595,5.5,9.0,.607,5.2,10.3,15.5,1.0,1.3,0.6,2.6,5.8,19.7,,118,114
198,Kevin Huerter\huertke01,SG,20,ATL,12,1,214,4.4,11.6,.382,2.3,6.6,.355,2.1,5.1,.417,1.5,1.7,.875,1.5,7.2,8.7,4.2,1.5,0.6,1.5,3.2,12.7,,108,112
199,Chandler Hutchison\hutchch01,SF,22,CHI,12,3,226,5.2,11.0,.471,0.6,2.8,.231,4.5,8.2,.553,1.9,3.5,.563,1.7,7.6,9.3,1.9,1.1,0.6,1.5,4.5,13.0,,102,114
200,Serge Ibaka\ibakase01,C,29,TOR,13,8,345,12.9,22.1,.584,1.2,4.1,.300,11.7,18.0,.649,3.7,5.1,.730,4.0,10.2,14.2,1.8,1.2,2.3,3.4,5.9,30.8,,117,104
201,Andre Iguodala\iguodan01,SF,35,GSW,11,0,209,3.0,8.2,.361,0.9,3.4,.267,2.0,4.8,.429,1.4,2.0,.667,1.1,5.0,6.1,7.0,2.0,1.6,2.5,3.4,8.2,,102,109
202,Ersan Ilyasova\ilyaser01,PF,31,MIL,13,1,296,6.3,12.5,.500,2.2,5.6,.389,4.1,6.9,.591,2.5,3.0,.842,3.3,10.0,13.3,3.0,1.4,0.5,1.4,6.4,17.2,,129,104
203,Joe Ingles\inglejo01,SF,31,UTA,12,12,406,7.1,16.1,.444,3.8,9.8,.390,3.3,6.3,.528,1.7,2.6,.636,0.4,5.8,6.2,6.3,2.4,0.4,3.8,3.5,19.8,,104,111
204,Brandon Ingram\ingrabr01,SG,21,LAL,9,9,274,8.9,19.6,.453,1.0,2.9,.353,7.9,16.8,.470,3.9,5.5,.697,1.5,5.0,6.5,2.7,1.0,1.5,4.0,4.5,22.7,,94,112
205,Kyrie Irving\irvinky01,PG,26,BOS,12,12,392,11.8,25.3,.466,4.2,10.4,.405,7.6,14.9,.508,3.5,4.1,.848,1.4,5.7,7.1,8.0,2.2,1.0,3.7,3.5,31.2,,112,103
206,Jonathan Isaac\isaacjo01,SF,21,ORL,8,8,176,6.0,14.5,.415,1.4,5.2,.263,4.7,9.3,.500,2.2,3.0,.727,3.0,8.8,11.8,1.1,1.6,2.2,1.6,4.7,15.6,,99,106
207,Wesley Iwundu\iwundwe01,SF,24,ORL,9,5,167,4.3,13.6,.319,0.3,2.3,.125,4.0,11.3,.359,4.0,5.2,.778,2.0,5.5,7.5,1.2,0.6,0.6,2.0,5.2,13.0,,84,113
208,Frank Jackson\jacksfr01,PG,20,NOP,8,0,89,6.2,17.6,.353,3.1,8.3,.375,3.1,9.3,.333,3.6,4.7,.778,0.0,2.1,2.1,2.6,1.0,0.0,1.0,5.7,19.2,,103,117
209,Jaren Jackson\jacksja02,C,19,MEM,11,9,274,8.7,19.2,.452,0.9,4.8,.192,7.8,14.4,.538,5.4,7.2,.744,3.0,6.1,9.0,2.6,2.0,3.1,2.8,7.6,23.6,,103,103
210,Josh Jackson\jacksjo02,SG,21,PHO,12,3,217,7.8,19.0,.412,1.6,5.8,.269,6.3,13.2,.475,1.8,3.4,.533,0.2,5.4,5.6,4.5,1.3,1.8,7.8,6.9,19.0,,71,114
211,Justin Jackson\jacksju01,SF,23,SAC,13,2,292,5.3,12.9,.410,1.7,6.5,.262,3.6,6.4,.561,1.2,1.7,.727,0.8,4.7,5.4,3.4,1.1,0.3,0.8,2.3,13.5,,107,113
212,Reggie Jackson\jacksre01,PG,28,DET,12,12,358,8.1,22.1,.367,3.3,10.8,.309,4.8,11.3,.424,5.8,7.0,.830,1.5,2.8,4.3,6.2,0.5,0.1,3.1,5.3,25.4,,106,112
213,LeBron James\jamesle01,PF,34,LAL,13,13,455,12.7,25.3,.504,2.4,7.7,.316,10.3,17.6,.586,6.8,9.2,.736,1.3,8.9,10.2,9.3,2.0,0.9,4.2,2.5,34.7,,116,108
214,Jonas Jerebko\jerebjo01,PF,31,GSW,13,1,224,6.1,13.8,.446,2.5,7.0,.364,3.6,6.8,.531,3.6,4.2,.850,3.0,8.9,11.9,4.2,1.3,0.4,2.3,7.0,18.4,,120,110
215,Alize Johnson\johnsal02,PF,22,IND,3,0,9,5.5,11.0,.500,0.0,0.0,,5.5,11.0,.500,0.0,11.0,.000,0.0,22.1,22.1,0.0,0.0,0.0,0.0,16.6,11.0,,67,103
216,Amir Johnson\johnsam01,C,31,PHI,14,0,151,8.3,13.0,.643,0.6,1.2,.500,7.7,11.7,.658,4.3,5.6,.778,3.4,11.1,14.5,5.6,0.9,1.5,5.3,10.2,21.6,,114,106
217,Stanley Johnson\johnsst04,SF,22,DET,11,7,277,5.8,15.6,.374,2.6,8.8,.294,3.3,6.9,.475,1.0,1.4,.750,1.4,7.2,8.6,2.9,1.7,0.3,3.1,4.0,15.3,,90,107
218,Tyler Johnson\johnsty01,PG,26,MIA,12,0,312,6.8,15.8,.433,2.3,7.8,.294,4.6,8.1,.566,2.3,3.8,.600,0.6,4.3,4.9,4.3,2.1,0.9,3.0,3.3,18.3,,100,109
219,Wesley Johnson\johnswe01,SF,31,NOP,6,4,117,5.1,9.8,.520,2.8,5.5,.500,2.4,4.3,.545,2.0,2.4,.833,0.8,4.3,5.1,1.6,2.0,1.2,2.4,5.1,15.0,,115,112
220,Nikola Jokic\jokicni01,C,23,DEN,13,13,381,10.2,19.2,.534,2.1,5.1,.410,8.2,14.1,.578,7.4,8.8,.838,4.0,13.4,17.4,11.7,2.1,1.7,5.6,5.6,30.0,,123,101
221,Damian Jones\jonesda03,C,23,GSW,13,13,216,7.7,9.9,.778,0.0,0.0,,7.7,9.9,.778,3.1,5.1,.609,3.7,4.6,8.3,3.1,1.8,2.6,1.5,7.9,18.5,,146,109
222,Derrick Jones\jonesde02,SF,21,MIA,9,3,141,6.4,15.8,.404,1.3,3.4,.400,5.0,12.5,.405,3.4,5.0,.667,3.7,5.0,8.8,1.7,1.0,1.3,2.7,5.4,17.5,,99,111
223,Tyus Jones\jonesty01,PG,22,MIN,12,2,247,4.8,15.8,.305,1.9,6.3,.303,2.9,9.4,.306,1.0,1.2,.833,0.6,3.1,3.7,7.5,2.5,0.2,1.3,2.3,12.5,,95,119
224,DeAndre Jordan\jordade01,C,30,DAL,12,12,395,6.1,9.7,.625,0.0,0.0,,6.1,9.7,.625,4.7,5.6,.848,4.1,15.5,19.7,3.5,0.8,2.1,3.5,4.2,16.9,,123,108
225,Cory Joseph\josepco01,PG,27,IND,14,0,356,5.4,10.7,.506,1.7,3.8,.444,3.8,7.0,.540,0.4,1.0,.429,0.4,5.7,6.1,6.1,2.1,0.4,1.7,3.3,13.0,,116,108
226,Frank Kaminsky\kaminfr01,PF,25,CHO,4,0,22,4.4,15.3,.286,0.0,6.5,.000,4.4,8.7,.500,0.0,0.0,,0.0,8.7,8.7,4.4,0.0,0.0,6.5,4.4,8.7,,51,112
227,Enes Kanter\kanteen01,C,26,NYK,14,5,373,11.4,21.5,.527,0.1,0.8,.167,11.2,20.7,.541,5.3,6.3,.854,8.3,13.8,22.2,3.9,0.8,0.8,4.3,5.1,28.2,,116,109
228,Luke Kennard\kennalu01,SG,22,DET,3,1,43,8.9,13.3,.667,1.1,2.2,.500,7.7,11.1,.700,0.0,0.0,,0.0,5.5,5.5,3.3,1.1,1.1,1.1,2.2,18.8,,135,108
229,Michael Kidd-Gilchrist\kiddgmi01,PF,25,CHO,13,0,265,7.8,16.1,.483,0.4,1.4,.250,7.4,14.7,.506,4.3,6.0,.727,5.3,8.7,13.9,3.3,0.5,3.1,1.4,6.9,20.3,,120,107
230,Maxi Kleber\klebima01,PF,27,DAL,12,0,225,6.2,13.6,.453,2.8,8.5,.325,3.4,5.1,.667,1.9,2.8,.692,3.2,6.8,10.0,1.5,0.6,3.6,1.5,3.8,17.0,,116,111
231,Kevin Knox\knoxke01,PF,19,NYK,7,0,120,8.1,24.7,.328,3.2,8.9,.364,4.9,15.8,.308,4.5,6.9,.647,2.8,1.6,4.5,0.8,1.2,0.8,2.4,4.1,23.9,,91,115
232,Furkan Korkmaz\korkmfu01,SG,21,PHI,7,0,53,6.2,13.2,.467,2.6,9.7,.273,3.5,3.5,1.000,0.9,1.8,.500,0.9,7.0,7.9,1.8,2.6,0.0,1.8,3.5,15.8,,103,106
233,Luke Kornet\kornelu01,PF,23,NYK,4,0,13,0.0,7.5,.000,0.0,7.5,.000,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,7.5,0.0,0.0,3.7,0.0,0.0,,35,120
234,Kyle Korver\korveky01,PF,37,CLE,11,0,168,6.1,13.5,.457,3.5,9.1,.387,2.6,4.4,.600,2.0,2.3,.875,0.0,5.0,5.0,4.4,0.6,0.0,3.8,5.3,17.9,,105,119
