,Tm,YEAR,GP,WINS,LOSSES,WIN_PCT,CONF_RANK,DIV_RANK,PO_WINS,PO_LOSSES,CONF_COUNT,DIV_COUNT,NBA_FINALS_APPEARANCE,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,PF,STL,TOV,BLK,PTS,PTS_RANK
354,GSW,1957,72,37,35,0.514,0,3,0,2,,4,,2584,0,0.0,0,0,0.0,0,2658,0.7759999999999999,0,0,0,1467,1732,0,0,0,7230,4
355,GSW,1958,72,37,35,0.514,0,3,3,5,,4,,2765,0,0.0,0,0,0.0,0,2596,0.762,0,0,0,1441,1763,0,0,0,7507,7
356,GSW,1959,72,32,40,0.444,0,4,0,0,,4,,2826,0,0.0,0,0,0.0,0,2425,0.735,0,0,0,1375,1776,0,0,0,7435,7
357,GSW,1960,75,49,26,0.653,0,2,4,5,,4,,3549,0,0.0,0,0,0.0,0,2686,0.669,0,0,0,1796,1715,0,0,0,8895,3
358,GSW,1961,79,46,33,0.5820000000000001,0,2,0,3,,4,,3768,0,0.0,0,0,0.0,0,3108,0.6509999999999999,0,0,0,1959,1936,0,0,0,9558,2
359,GSW,1962,80,49,31,0.613,0,2,6,6,,4,,3917,0,0.0,0,0,0.0,0,3207,0.6859999999999999,0,0,0,2073,2013,0,0,0,10035,1
360,GSW,1963,80,31,49,0.38799999999999996,0,4,0,0,,5,,3805,0,0.0,0,0,0.0,0,2797,0.669,0,0,0,1906,1882,0,0,0,9480,4
361,GSW,1964,80,48,32,0.6,0,1,5,7,,5,FINALS APPEARANCE,3407,0,0.0,0,0,0.0,0,2821,0.638,0,0,0,1899,1978,0,0,0,8614,9
362,GSW,1965,80,17,63,0.213,0,5,0,0,,5,,3323,0,0.0,0,0,0.0,0,2844,0.64,0,0,0,1653,2002,0,0,0,8465,9
363,GSW,1966,80,35,45,0.43799999999999994,0,4,0,0,,5,,3557,0,0.0,0,0,0.0,0,2879,0.7390000000000001,0,0,0,1872,2069,0,0,0,9243,6
364,GSW,1967,81,44,37,0.5429999999999999,0,1,9,6,,5,FINALS APPEARANCE,3814,0,0.0,0,0,0.0,0,3021,0.7559999999999999,0,0,0,1876,2120,0,0,0,9911,2
365,GSW,1968,82,43,39,0.524,0,3,4,6,,6,,3632,0,0.0,0,0,0.0,0,3153,0.74,0,0,0,1901,2265,0,0,0,9598,6
366,GSW,1969,82,41,41,0.5,0,3,2,4,,7,,3414,0,0.0,0,0,0.0,0,2949,0.7190000000000001,0,0,0,1822,2087,0,0,0,8947,13
367,GSW,1970,82,30,52,0.366,0,6,0,0,,7,,3555,0,0.0,0,0,0.0,0,2646,0.757,0,0,0,1862,2050,0,0,0,9114,14
368,GSW,1971,82,41,41,0.5,4,2,1,4,9.0,5,,3454,0,0.0,0,0,0.0,0,2468,0.76,0,0,0,1893,1833,0,0,0,8783,15
369,GSW,1972,82,51,31,0.622,4,2,1,4,9.0,5,,3477,0,0.0,0,0,0.0,0,2500,0.767,0,0,0,1854,1840,0,0,0,8871,11
370,GSW,1973,82,47,35,0.573,4,2,5,6,9.0,5,,3715,0,0.0,0,0,0.0,0,1871,0.7979999999999999,0,0,0,1985,1693,0,0,0,8923,7
371,GSW,1974,82,44,38,0.537,5,2,0,0,9.0,5,,3721,0,0.0,0,0,0.0,0,2018,0.778,1379,3035,4414,1989,1893,668,1667,450,9011,2
372,GSW,1975,82,48,34,0.585,1,1,12,5,9.0,5,LEAGUE CHAMPION,3714,0,0.0,0,0,0.0,0,1915,0.768,1416,2854,4270,2076,2109,972,1716,365,8898,1
373,GSW,1976,82,59,23,0.72,1,1,7,6,9.0,5,,3691,0,0.0,0,0,0.0,0,2158,0.7509999999999999,1349,2912,4261,2041,2022,928,1613,416,9002,1
374,GSW,1977,82,46,36,0.561,4,3,5,5,11.0,5,,3724,0,0.0,0,0,0.0,0,2172,0.759,1300,2639,3939,2120,2058,904,1624,432,9097,4
375,GSW,1978,82,43,39,0.524,7,5,0,0,11.0,5,,3574,0,0.0,0,0,0.0,0,2081,0.745,1183,2629,3812,2097,2113,873,1518,405,8698,15
376,GSW,1979,82,38,44,0.46299999999999997,8,6,0,0,11.0,6,,3627,0,0.0,0,0,0.0,0,1872,0.73,1169,2513,3682,2064,2023,774,1500,420,8621,21
377,GSW,1980,82,24,58,0.293,10,6,0,0,11.0,6,,3527,0,0.0,27,0,0.0,0,1914,0.738,1155,2437,3592,2028,2082,779,1492,339,8493,20
378,GSW,1981,82,39,43,0.47600000000000003,7,4,0,0,12.0,6,,3560,0,0.0,60,0,0.0,0,2513,0.727,1403,2366,3769,2026,2158,611,1547,301,9006,9
379,GSW,1982,82,45,37,0.5489999999999999,7,4,0,0,12.0,6,,3646,0,0.0,91,0,0.0,0,2382,0.7170000000000001,1282,2452,3734,1820,2225,685,1424,390,9092,8
380,GSW,1983,82,30,52,0.366,9,5,0,0,12.0,6,,3627,7508,0.483,34,150,0.22699999999999998,1620,2199,0.737,1281,2284,3565,1964,2138,856,1606,430,8908,13
381,GSW,1984,82,37,45,0.451,9,5,0,0,12.0,6,,3519,7534,0.467,55,226,0.243,1915,2577,0.743,1390,2171,3561,1837,2108,830,1518,348,9008,14
382,GSW,1985,82,22,60,0.268,12,6,0,0,12.0,6,,3498,7555,0.46299999999999997,112,397,0.282,1944,2531,0.768,1327,2139,3466,1759,2136,803,1460,284,9052,12
383,GSW,1986,82,30,52,0.366,12,6,0,0,12.0,6,,3650,7567,0.48200000000000004,87,278,0.313,1912,2517,0.76,1271,2344,3615,2018,2032,751,1400,355,9299,9
384,GSW,1987,82,42,40,0.512,5,3,4,6,12.0,6,,3551,7412,0.479,116,364,0.319,1970,2526,0.78,1193,2351,3544,2083,2138,715,1354,321,9188,7
385,GSW,1988,82,20,62,0.244,11,5,0,0,12.0,6,,3463,7404,0.46799999999999997,91,312,0.292,1754,2204,0.7959999999999999,1140,2252,3392,2005,2155,741,1395,283,8771,14
386,GSW,1989,82,43,39,0.524,7,4,4,4,13.0,7,,3730,7977,0.46799999999999997,194,629,0.308,1904,2384,0.799,1323,2561,3884,2009,1946,831,1488,643,9558,4
387,GSW,1990,82,37,45,0.451,10,5,0,0,14.0,7,,3489,7208,0.484,243,750,0.324,2313,2858,0.809,915,2385,3300,1978,2010,756,1415,488,9534,1
388,GSW,1991,82,44,38,0.537,7,4,4,5,14.0,7,,3566,7346,0.485,270,801,0.337,2162,2761,0.7829999999999999,1113,2306,3419,1954,2207,803,1359,378,9564,2
389,GSW,1992,82,55,27,0.6709999999999999,2,2,1,3,13.0,7,,3767,7427,0.507,254,763,0.33299999999999996,1944,2606,0.746,1137,2376,3513,2064,2049,854,1353,375,9732,1
390,GSW,1993,82,34,48,0.415,10,6,0,0,13.0,7,,3474,7212,0.48200000000000004,298,852,0.35,1768,2465,0.7170000000000001,1219,2384,3603,2010,2056,693,1451,383,9014,3
391,GSW,1994,82,50,32,0.61,6,3,0,3,13.0,7,,3512,7145,0.49200000000000005,291,859,0.33899999999999997,1529,2304,0.664,1183,2396,3579,2198,1789,804,1433,511,8844,2
392,GSW,1995,82,26,56,0.317,11,6,0,0,13.0,7,,3217,6873,0.46799999999999997,546,1602,0.341,1687,2395,0.7040000000000001,1101,2371,3472,2017,1804,649,1497,391,8667,6
393,GSW,1996,82,36,46,0.439,9,6,0,0,14.0,7,,3056,6700,0.456,447,1199,0.373,1775,2340,0.759,1173,2285,3458,1889,1835,706,1343,470,8334,13
394,GSW,1997,82,30,52,0.366,10,7,0,0,14.0,7,,2997,6567,0.456,481,1363,0.353,1696,2180,0.778,1086,2259,3345,1822,1787,611,1410,359,8171,9
395,GSW,1998,82,19,63,0.23199999999999998,11,6,0,0,14.0,7,,2845,6883,0.413,189,696,0.272,1358,1912,0.71,1288,2473,3761,1708,1859,621,1369,448,7237,29
396,GSW,1999,50,21,29,0.42,10,6,0,0,14.0,7,,1730,4173,0.415,162,565,0.287,794,1175,0.6759999999999999,816,1559,2375,1037,1270,414,768,221,4416,25
397,GSW,2000,82,19,63,0.23199999999999998,13,6,0,0,14.0,7,,2996,7140,0.42,345,1069,0.32299999999999995,1497,2147,0.6970000000000001,1300,2438,3738,1851,2043,731,1302,356,7834,22
398,GSW,2001,82,17,65,0.207,14,7,0,0,14.0,7,,2937,7175,0.409,282,964,0.293,1428,2024,0.706,1345,2385,3730,1788,1727,742,1301,410,7584,20
399,GSW,2002,82,21,61,0.256,14,7,0,0,14.0,7,,2998,6989,0.429,320,994,0.322,1693,2344,0.722,1334,2493,3827,1706,1884,650,1378,523,8009,7
400,GSW,2003,82,38,44,0.46299999999999997,11,6,0,0,14.0,7,,3061,6941,0.441,425,1235,0.344,1853,2382,0.778,1284,2546,3830,1712,1786,594,1295,506,8400,2
401,GSW,2004,82,37,45,0.451,11,4,0,0,14.0,7,,2875,6511,0.442,429,1283,0.33399999999999996,1470,2028,0.725,1002,2533,3535,1681,1691,576,1211,389,7649,13
402,GSW,2005,82,34,48,0.415,12,5,0,0,15.0,5,,3029,7039,0.43,624,1774,0.35200000000000004,1412,1955,0.722,1069,2436,3505,1811,1833,642,1112,420,8094,13
403,GSW,2006,82,34,48,0.415,13,5,0,0,15.0,5,,2939,6785,0.433,625,1832,0.341,1573,2190,0.718,980,2485,3465,1694,1941,604,1156,357,8076,11
404,GSW,2007,82,42,40,0.512,8,2,5,6,15.0,5,,3261,7048,0.46299999999999997,700,1967,0.35600000000000004,1515,2113,0.7170000000000001,940,2456,3396,1950,1933,750,1309,466,8737,2
405,GSW,2008,82,48,34,0.585,9,3,0,0,15.0,5,,3403,7406,0.45899999999999996,761,2185,0.348,1538,2044,0.752,1045,2496,3541,1833,1875,744,1082,377,9105,1
406,GSW,2009,82,29,53,0.354,10,3,0,0,15.0,5,,3231,7055,0.45799999999999996,550,1475,0.373,1893,2392,0.7909999999999999,953,2492,3445,1711,1842,638,1201,527,8905,2
407,GSW,2010,82,26,56,0.317,13,4,0,0,15.0,5,,3329,7094,0.469,633,1687,0.375,1631,2085,0.782,753,2397,3150,1839,1886,761,1204,340,8922,2
408,GSW,2011,82,36,46,0.439,12,3,0,0,15.0,5,,3251,7047,0.461,685,1749,0.392,1290,1695,0.7609999999999999,955,2370,3325,1847,1806,737,1198,406,8477,7
409,GSW,2012,66,23,43,0.348,13,4,0,0,15.0,5,,2489,5443,0.457,524,1351,0.38799999999999996,951,1235,0.77,640,1947,2587,1470,1410,528,915,362,6453,12
410,GSW,2013,82,47,35,0.573,6,2,6,6,15.0,5,,3130,6840,0.45799999999999996,658,1632,0.40299999999999997,1378,1744,0.79,885,2801,3686,1845,1753,567,1236,346,8296,7
411,GSW,2014,82,51,31,0.622,6,2,3,4,15.0,5,,3236,7005,0.462,774,2037,0.38,1303,1731,0.753,896,2819,3715,1912,1784,642,1247,407,8549,10
412,GSW,2015,82,67,15,0.8170000000000001,1,1,16,5,15.0,5,LEAGUE CHAMPION,3410,7137,0.478,883,2217,0.39799999999999996,1313,1709,0.768,853,2814,3667,2248,1628,762,1185,496,9016,1
413,GSW,2016,82,73,9,0.89,1,1,15,9,15.0,5,FINALS APPEARANCE,3489,7159,0.48700000000000004,1077,2592,0.41600000000000004,1366,1790,0.763,816,2972,3788,2373,1701,689,1245,498,9421,1
414,GSW,2017,82,67,15,0.8170000000000001,1,1,16,1,15.0,5,LEAGUE CHAMPION,3532,7140,0.495,982,2562,0.38299999999999995,1457,1850,0.7879999999999999,770,2873,3643,2491,1585,785,1211,555,9503,1
415,GSW,2018,82,58,24,0.7070000000000001,2,1,16,5,15.0,5,LEAGUE CHAMPION,3509,6979,0.503,926,2369,0.391,1360,1668,0.815,691,2877,3568,2402,1607,656,1265,612,9304,1
416,GSW,2019,41,27,14,0.659,2,1,0,0,15.0,5,,1774,3662,0.484,507,1330,0.381,729,885,0.8240000000000001,408,1481,1889,1159,888,300,602,259,4784,4
417,HOU,1968,82,15,67,0.183,0,6,0,0,,6,,3566,0,0.0,0,0,0.0,0,2929,0.711,0,0,0,1837,2188,0,0,0,9215,11
418,HOU,1969,82,37,45,0.451,0,4,2,4,,7,,3691,0,0.0,0,0,0.0,0,3039,0.682,0,0,0,1925,2110,0,0,0,9456,3
419,HOU,1970,82,27,55,0.32899999999999996,0,7,0,0,,7,,3866,0,0.0,0,0,0.0,0,2728,0.733,0,0,0,2036,2096,0,0,0,9732,5
420,HOU,1971,82,40,42,0.488,7,3,0,0,9.0,5,,3547,0,0.0,0,0,0.0,0,2921,0.7490000000000001,0,0,0,1921,2128,0,0,0,9282,10
421,HOU,1972,82,34,48,0.415,7,4,0,0,9.0,5,,3590,0,0.0,0,0,0.0,0,2424,0.748,0,0,0,1777,1992,0,0,0,8993,7
422,HOU,1973,82,33,49,0.402,5,3,0,0,8.0,4,,3772,0,0.0,0,0,0.0,0,2152,0.7929999999999999,0,0,0,1939,1949,0,0,0,9250,1
423,HOU,1974,82,32,50,0.39,6,3,0,0,8.0,4,,3564,0,0.0,0,0,0.0,0,2071,0.812,1063,2588,3651,2212,2104,727,1681,407,8810,7
424,HOU,1975,82,41,41,0.5,4,2,3,5,9.0,5,,3448,0,0.0,0,0,0.0,0,2034,0.799,1177,2495,3672,2155,2068,746,1759,351,8521,6
425,HOU,1976,82,40,42,0.488,6,3,0,0,9.0,5,,3546,0,0.0,0,0,0.0,0,2046,0.79,1059,2644,3703,2213,2045,656,1665,359,8708,6
426,HOU,1977,82,49,33,0.598,2,1,6,6,11.0,6,,3535,0,0.0,0,0,0.0,0,2103,0.787,1254,2632,3886,1913,2132,616,1600,411,8726,12
427,HOU,1978,82,28,54,0.341,9,6,0,0,11.0,6,,3523,0,0.0,0,0,0.0,0,1896,0.774,1301,2421,3722,1942,2025,683,1376,319,8513,21
428,HOU,1979,82,47,35,0.573,3,2,0,2,11.0,6,,3726,0,0.0,0,0,0.0,0,2330,0.792,1256,2504,3760,2302,2001,632,1510,286,9297,5
429,HOU,1980,82,41,41,0.5,4,2,2,5,11.0,6,,3599,0,0.0,104,0,0.0,0,2326,0.7659999999999999,1394,2217,3611,2149,1927,782,1565,373,9084,8
430,HOU,1981,82,40,42,0.488,5,2,12,9,12.0,6,FINALS APPEARANCE,3573,0,0.0,21,0,0.0,0,2223,0.77,1216,2347,3563,2099,1901,705,1451,390,8878,11
431,HOU,1982,82,46,36,0.561,4,2,1,2,12.0,6,,3504,0,0.0,50,0,0.0,0,2225,0.7290000000000001,1403,2284,3687,1977,1871,648,1321,430,8680,18
432,HOU,1983,82,14,68,0.171,12,6,0,0,12.0,6,,3338,7446,0.44799999999999995,67,271,0.247,1402,1934,0.725,1206,2260,3466,1931,2131,646,1571,422,8145,21
433,HOU,1984,82,29,53,0.354,12,6,0,0,12.0,6,,3729,7533,0.495,30,154,0.195,1583,2139,0.74,1200,2483,3683,2204,2317,621,1562,515,9071,10
434,HOU,1985,82,48,34,0.585,3,2,2,3,12.0,6,,3748,7440,0.504,41,186,0.22,1581,2261,0.6990000000000001,1325,2395,3720,2239,2033,683,1605,597,9118,9
435,HOU,1986,82,51,31,0.622,2,1,13,7,12.0,6,FINALS APPEARANCE,3759,7671,0.49,85,310,0.27399999999999997,1776,2434,0.73,1316,2434,3750,2318,1991,745,1374,551,9379,6
436,HOU,1987,82,42,40,0.512,5,3,5,5,12.0,6,,3465,7262,0.47700000000000004,89,324,0.275,1746,2355,0.741,1190,2481,3671,2227,1973,654,1384,555,8765,16
437,HOU,1988,82,46,36,0.561,6,4,1,3,12.0,6,,3465,7354,0.47100000000000003,69,291,0.237,1936,2483,0.78,1239,2530,3769,1936,1865,712,1367,502,8935,9
438,HOU,1989,82,45,37,0.5489999999999999,5,2,1,3,13.0,6,,3412,7196,0.474,164,523,0.314,1909,2527,0.755,1211,2554,3765,2016,2026,789,1569,501,8897,13
439,HOU,1990,82,41,41,0.5,8,5,1,3,14.0,7,,3483,7250,0.48,153,491,0.312,1633,2267,0.72,1217,2638,3855,2194,1934,809,1513,551,8752,16
440,HOU,1991,82,52,30,0.634,6,3,0,3,14.0,7,,3403,7287,0.467,316,989,0.32,1631,2200,0.741,1275,2508,3783,1906,1874,796,1402,409,8753,10
441,HOU,1992,82,42,40,0.512,9,3,0,0,13.0,6,,3273,6894,0.475,329,959,0.34299999999999997,1491,2020,0.738,1074,2432,3506,2058,1769,656,1378,571,8366,19
442,HOU,1993,82,55,27,0.6709999999999999,2,1,6,6,13.0,6,,3280,6744,0.486,387,1073,0.361,1584,2090,0.758,985,2532,3517,2115,1699,682,1295,543,8531,18
443,HOU,1994,82,58,24,0.7070000000000001,2,1,15,8,13.0,6,LEAGUE CHAMPION,3197,6733,0.475,429,1285,0.33399999999999996,1469,1978,0.743,926,2619,3545,2087,1646,717,1338,485,8292,13
444,HOU,1995,82,47,35,0.573,6,3,15,7,13.0,6,LEAGUE CHAMPION,3159,6579,0.48,646,1757,0.368,1527,2039,0.7490000000000001,880,2440,3320,2060,1714,721,1322,514,8491,8
445,HOU,1996,82,48,34,0.585,5,3,3,5,14.0,7,,3078,6638,0.46399999999999997,637,1761,0.36200000000000004,1611,2106,0.765,919,2455,3374,1982,1753,645,1245,476,8404,11
446,HOU,1997,82,57,25,0.695,2,2,9,7,14.0,7,,3037,6484,0.46799999999999997,671,1839,0.365,1503,1992,0.755,927,2565,3492,2013,1610,685,1365,347,8248,5
447,HOU,1998,82,41,41,0.5,8,4,2,3,14.0,7,,2946,6513,0.452,573,1670,0.34299999999999997,1634,2120,0.7709999999999999,987,2350,3337,1799,1653,686,1298,294,8099,7
448,HOU,1999,50,31,19,0.62,4,3,1,3,14.0,7,,1755,3798,0.462,336,914,0.368,865,1187,0.7290000000000001,536,1540,2076,1058,960,386,812,260,4711,7
449,HOU,2000,82,34,48,0.415,11,6,0,0,14.0,7,,3001,6664,0.45,581,1625,0.358,1573,2145,0.733,1008,2586,3594,1774,1663,613,1425,438,8156,8
450,HOU,2001,82,45,37,0.5489999999999999,9,5,0,0,14.0,7,,2943,6494,0.45299999999999996,504,1412,0.35700000000000004,1582,2086,0.758,919,2524,3443,1613,1657,587,1204,358,7972,9
451,HOU,2002,82,28,54,0.341,11,5,0,0,14.0,7,,2837,6629,0.428,496,1480,0.335,1402,1893,0.741,1025,2411,3436,1482,1476,537,1156,445,7572,22
452,HOU,2003,82,43,39,0.524,9,5,0,0,14.0,7,,2840,6461,0.44,439,1267,0.34600000000000003,1569,2044,0.768,1024,2564,3588,1506,1602,594,1276,493,7688,21
453,HOU,2004,82,45,37,0.5489999999999999,7,5,1,4,14.0,7,,2738,6195,0.442,515,1406,0.366,1371,1774,0.773,847,2647,3494,1579,1762,560,1373,443,7362,25
454,HOU,2005,82,51,31,0.622,5,3,3,4,15.0,5,,2846,6419,0.44299999999999995,553,1521,0.364,1551,1986,0.7809999999999999,874,2601,3475,1733,1807,563,1135,378,7796,20
455,HOU,2006,82,34,48,0.415,12,5,0,0,15.0,5,,2708,6252,0.433,469,1414,0.332,1502,1980,0.759,849,2565,3414,1580,1863,588,1193,320,7387,29
456,HOU,2007,82,52,30,0.634,5,3,3,4,15.0,5,,2906,6528,0.445,705,1893,0.37200000000000005,1436,1906,0.753,880,2673,3553,1704,1710,583,1162,337,7953,17
457,HOU,2008,82,55,27,0.6709999999999999,5,3,2,4,15.0,5,,3003,6698,0.44799999999999995,583,1707,0.342,1342,1848,0.726,1002,2659,3661,1757,1609,598,1125,420,7931,22
458,HOU,2009,82,53,29,0.6459999999999999,5,2,7,6,15.0,5,,2959,6526,0.45299999999999996,621,1656,0.375,1531,1903,0.805,862,2662,3524,1662,1553,548,1158,355,8070,17
459,HOU,2010,82,42,40,0.512,9,3,0,0,15.0,5,,3094,6923,0.447,646,1838,0.35100000000000003,1561,2022,0.772,971,2471,3442,1790,1712,583,1188,318,8395,8
460,HOU,2011,82,43,39,0.524,9,5,0,0,15.0,5,,3170,6975,0.45399999999999996,677,1843,0.36700000000000005,1668,2083,0.8009999999999999,962,2549,3511,1955,1641,581,1110,371,8685,3
461,HOU,2012,66,34,32,0.515,9,4,0,0,15.0,5,,2489,5543,0.449,478,1330,0.359,1018,1301,0.782,769,2014,2783,1404,1347,496,955,319,6474,9
462,HOU,2013,82,45,37,0.5489999999999999,8,3,2,4,15.0,5,,3124,6782,0.461,867,2369,0.366,1573,2087,0.754,909,2652,3561,1902,1662,679,1348,359,8688,2
463,HOU,2014,82,54,28,0.659,4,2,2,4,15.0,5,,3118,6603,0.47200000000000003,779,2179,0.358,1814,2549,0.7120000000000001,920,2797,3717,1755,1676,621,1323,461,8829,2
464,HOU,2015,82,56,26,0.6829999999999999,2,1,9,8,15.0,5,,3032,6832,0.444,933,2680,0.348,1525,2133,0.715,958,2624,3582,1820,1803,777,1366,407,8522,6
465,HOU,2016,82,41,41,0.5,8,4,1,4,15.0,5,,3094,6847,0.452,878,2533,0.34700000000000003,1671,2407,0.6940000000000001,930,2601,3531,1821,1790,821,1307,430,8737,4
466,HOU,2017,82,55,27,0.6709999999999999,3,2,6,5,15.0,5,,3305,7152,0.462,1181,3306,0.35700000000000004,1667,2177,0.7659999999999999,892,2746,3638,2070,1634,670,1240,352,9458,2
467,HOU,2018,82,65,17,0.7929999999999999,1,1,11,6,15.0,5,,3174,6906,0.46,1256,3470,0.36200000000000004,1609,2061,0.7809999999999999,739,2825,3564,1767,1597,699,1135,392,9213,2
468,HOU,2019,40,23,17,0.575,6,1,0,0,15.0,5,,1526,3412,0.447,608,1719,0.354,765,998,0.767,439,1246,1685,849,911,305,577,210,4425,22
469,LAC,1971,82,22,60,0.268,7,4,0,0,8.0,4,,3424,0,0.0,0,0,0.0,0,2504,0.721,0,0,0,1962,2232,0,0,0,8653,16
470,LAC,1972,82,22,60,0.268,8,4,0,0,8.0,4,,3409,0,0.0,0,0,0.0,0,2219,0.698,0,0,0,1759,2110,0,0,0,8367,17
471,LAC,1973,82,21,61,0.256,7,3,0,0,8.0,4,,3536,0,0.0,0,0,0.0,0,1966,0.7120000000000001,0,0,0,2218,2034,0,0,0,8471,16
472,LAC,1974,82,42,40,0.512,4,3,2,4,8.0,4,,3728,0,0.0,0,0,0.0,0,2221,0.765,1150,2830,3980,2165,1875,786,1828,600,9155,1
473,LAC,1975,82,49,33,0.598,3,2,3,4,9.0,4,,3552,0,0.0,0,0,0.0,0,2224,0.78,1108,2735,3843,2063,1879,718,1710,456,8839,2
474,LAC,1976,82,46,36,0.561,4,2,4,5,9.0,4,,3481,0,0.0,0,0,0.0,0,2368,0.774,1002,2719,3721,2112,2017,720,1743,366,8795,2
475,LAC,1977,82,30,52,0.366,10,4,0,0,11.0,5,,3366,0,0.0,0,0,0.0,0,2492,0.754,1213,2623,3836,1883,1842,683,1699,392,8612,14
476,LAC,1978,82,27,55,0.32899999999999996,10,4,0,0,11.0,5,,3413,0,0.0,0,0,0.0,0,2314,0.7809999999999999,1083,2538,3621,1975,2017,650,1575,327,8634,17
477,LAC,1979,82,43,39,0.524,7,5,0,0,11.0,6,,3721,0,0.0,0,0,0.0,0,2471,0.743,1392,2413,3805,1539,2127,703,1623,392,9278,6
478,LAC,1980,82,35,47,0.42700000000000005,7,5,0,0,11.0,6,,3524,0,0.0,177,0,0.0,0,2167,0.736,1294,2308,3602,1688,1896,664,1443,288,8820,16
479,LAC,1981,82,36,46,0.439,9,5,0,0,12.0,6,,3477,0,0.0,132,0,0.0,0,2246,0.735,1169,2144,3313,2098,2078,764,1407,292,8737,16
480,LAC,1982,82,17,65,0.207,12,6,0,0,12.0,6,,3552,0,0.0,99,0,0.0,0,2341,0.723,1131,2196,3327,1878,2353,636,1570,299,8896,10
481,LAC,1983,82,25,57,0.305,11,6,0,0,12.0,6,,3625,7634,0.475,64,262,0.244,1589,2195,0.7240000000000001,1394,2108,3502,2087,2284,820,1600,408,8903,14
482,LAC,1984,82,30,52,0.366,11,6,0,0,12.0,6,,3634,7325,0.496,24,128,0.188,1785,2424,0.736,1307,2382,3689,1981,2020,567,1515,385,9077,9
483,LAC,1985,82,31,51,0.37799999999999995,9,4,0,0,12.0,6,,3527,7119,0.495,56,188,0.298,1674,2208,0.758,1159,2438,3597,1934,1840,534,1587,497,8784,19
484,LAC,1986,82,32,50,0.39,9,3,0,0,12.0,6,,3388,7165,0.473,64,229,0.27899999999999997,2067,2683,0.77,1159,2258,3417,1968,1931,694,1504,501,8907,16
485,LAC,1987,82,12,70,0.146,12,6,0,0,12.0,6,,3311,7332,0.452,78,348,0.22399999999999998,1866,2515,0.742,1231,2137,3368,1971,2004,751,1493,432,8566,21
486,LAC,1988,82,17,65,0.207,12,6,0,0,12.0,6,,3190,7194,0.44299999999999995,79,317,0.249,1644,2305,0.713,1191,2350,3541,1885,1908,721,1534,520,8103,23
487,LAC,1989,82,21,61,0.256,11,7,0,0,13.0,7,,3526,7428,0.475,54,234,0.231,1606,2220,0.723,1156,2384,3540,2208,1937,815,1666,530,8712,18
488,LAC,1990,82,30,52,0.366,11,6,0,0,14.0,7,,3319,6853,0.484,56,230,0.243,1815,2458,0.738,1056,2362,3418,1978,1859,782,1547,507,8509,20
489,LAC,1991,82,31,51,0.37799999999999995,9,6,0,0,14.0,7,,3391,7315,0.46399999999999997,113,434,0.26,1596,2273,0.7020000000000001,1246,2500,3746,2119,2043,725,1438,507,8491,17
490,LAC,1992,82,45,37,0.5489999999999999,7,5,2,3,13.0,7,,3347,7076,0.473,145,502,0.289,1601,2223,0.72,1132,2393,3525,2053,1873,824,1269,498,8440,17
491,LAC,1993,82,41,41,0.5,7,4,2,3,13.0,7,,3544,7329,0.484,133,491,0.271,1562,2177,0.718,1183,2360,3543,2242,1920,847,1338,491,8783,10
492,LAC,1994,82,27,55,0.32899999999999996,11,7,0,0,13.0,7,,3343,7163,0.467,252,831,0.303,1509,2128,0.7090000000000001,1120,2410,3530,2169,1769,807,1474,421,8447,9
493,LAC,1995,82,17,65,0.207,13,7,0,0,13.0,7,,3060,6888,0.444,331,1051,0.315,1476,2079,0.71,1064,2076,3140,1805,2152,787,1334,435,7927,23
494,LAC,1996,82,29,53,0.354,11,7,0,0,14.0,7,,3126,6618,0.47200000000000003,509,1374,0.37,1392,1984,0.7020000000000001,979,2190,3169,1672,2008,703,1355,411,8153,15
495,LAC,1997,82,36,46,0.439,8,5,0,3,14.0,7,,2989,6696,0.446,474,1339,0.354,1517,2074,0.731,1092,2242,3334,1662,1964,733,1311,441,7969,15
496,LAC,1998,82,17,65,0.207,13,7,0,0,14.0,7,,2930,6690,0.43799999999999994,525,1468,0.358,1480,2047,0.723,1040,2276,3316,1533,1827,625,1323,456,7865,13
497,LAC,1999,50,9,41,0.18,13,7,0,0,14.0,7,,1711,4007,0.42700000000000005,214,668,0.32,883,1225,0.721,665,1293,1958,820,1223,424,796,236,4519,19
498,LAC,2000,82,15,67,0.183,14,7,0,0,14.0,7,,2877,6757,0.426,429,1267,0.33899999999999997,1363,1826,0.746,955,2377,3332,1479,1821,578,1325,494,7546,28
499,LAC,2001,82,31,51,0.37799999999999995,12,6,0,0,14.0,7,,2896,6467,0.44799999999999995,360,1063,0.33899999999999997,1429,2061,0.693,962,2559,3521,1585,1775,490,1293,513,7581,21
500,LAC,2002,82,39,43,0.47600000000000003,9,5,0,0,14.0,7,,2970,6668,0.445,408,1147,0.35600000000000004,1498,2026,0.7390000000000001,1083,2474,3557,1714,1624,510,1214,540,7846,15
501,LAC,2003,82,27,55,0.32899999999999996,13,7,0,0,14.0,7,,2835,6490,0.43700000000000006,390,1178,0.331,1633,2177,0.75,1008,2462,3470,1605,1784,574,1291,461,7693,20
502,LAC,2004,82,28,54,0.341,14,7,0,0,14.0,7,,2817,6579,0.428,329,1024,0.321,1808,2302,0.785,1149,2416,3565,1653,1816,594,1344,376,7771,9
